ParkName,ParkCode,LocationID,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_Season,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,AdditionalComments,ChannelType,ChannelTypeDescr,tbl_TransectSpacingInterval_Season,ChannelTypeSampledLength_m,NumberOfTransects,TransectSpacingInterval_m
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Sep27,2012,9/27/2012 0:00:00,9/27/2012 0:00:00,,backwater_main,Backwater habitat off of the main channel,2012,,2,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Sep27,2012,9/27/2012 0:00:00,9/27/2012 0:00:00,,main,The channel that contains the majority of flow,2012,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Sep24,2014,9/24/2014 0:00:00,9/24/2014 0:00:00,,main,The channel that contains the majority of flow,2014,500,10,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep28,2016,9/28/2016 0:00:00,9/28/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,450,11,45.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep28,2016,9/28/2016 0:00:00,9/28/2016 0:00:00,,Backwater_main,Backwater habitat off of the main channel,2016,40,3,20.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep26,2018,9/26/2018 0:00:00,9/26/2018 0:00:00,,main,The channel that contains the majority of flow,2018,500,11,50.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Aug30,2022,8/30/2022 0:00:00,8/30/2022 0:00:00,Water up 1 foot and turbid due to rain. Visability ~10 inches at CURRM02,main,The channel that contains the majority of flow,2022,350,11,35.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM02,Mainstem,Stretch boundary approximately 1km upstream of Presley Center. Lower end of reach at 1st full riffle upstream of stretch bdr - staked w/ yellow rebar on river right. Upper end staked on river left.,Current River,,Shannon,35,CURRM02,450,1135.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Aug30,2022,8/30/2022 0:00:00,8/30/2022 0:00:00,Water up 1 foot and turbid due to rain. Visability ~10 inches at CURRM02,backwater_main,Backwater habitat off of the main channel,2022,57,3,23.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT19,2006,10/19/2006 0:00:00,11/1/2006 0:00:00,,main,The channel that contains the majority of flow,2006,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT19,2006,10/19/2006 0:00:00,11/1/2006 0:00:00,,backwater_main,Backwater habitat off of the main channel,2006,76,3,37.90
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct10,2007,10/10/2007 0:00:00,10/10/2007 0:00:00,,main,The channel that contains the majority of flow,2007,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct10,2007,10/10/2007 0:00:00,10/10/2007 0:00:00,,backwater_main,Backwater habitat off of the main channel,2007,57,3,28.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct17,2008,10/17/2008 0:00:00,10/17/2008 0:00:00,,main,The channel that contains the majority of flow,2008,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct17,2008,10/17/2008 0:00:00,10/17/2008 0:00:00,,backwater_main,Backwater habitat off of the main channel,2008,44,3,22.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct08,2009,10/8/2009 0:00:00,10/8/2009 0:00:00,,main,The channel that contains the majority of flow,2009,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Sep26,2012,9/26/2012 0:00:00,9/26/2012 0:00:00,,main,The channel that contains the majority of flow,2012,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Sep25,2014,9/25/2014 0:00:00,9/25/2014 0:00:00,,backwater_main,Backwater habitat off of the main channel,2014,184,3,61.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Sep25,2014,9/25/2014 0:00:00,9/25/2014 0:00:00,,main,The channel that contains the majority of flow,2014,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep29,2016,9/29/2016 0:00:00,9/29/2016 0:00:00,,Main,The channel that contains the majority of flow,2016,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Sep29,2016,9/29/2016 0:00:00,9/29/2016 0:00:00,,Backwater_main,Backwater habitat off of the main channel,2016,40,3,20.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep27,2018,9/27/2018 0:00:00,9/27/2018 0:00:00,,main,The channel that contains the majority of flow,2018,660,11,66.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep06,2022,9/6/2022 0:00:00,9/6/2022 0:00:00,,side channel,The channel that contains the lesser amount of flow,2022,640,11,64.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM03,Mainstem,Reach located at 2nd riffle above lower stretch bndry. Lower end at head of island ( backwater on river left not included). Upper end located below riffle with bluff on river right. Reach flagged.,Current River,,Shannon,42,CURRM03,660,1985.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep06,2022,9/6/2022 0:00:00,9/6/2022 0:00:00,,main,The channel that contains the majority of flow,2022,640,11,64.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,2006,10/25/2006 0:00:00,11/3/2006 0:00:00,,side channel,The channel that contains the lesser amount of flow,2006,702,8,70.20
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,2006,10/25/2006 0:00:00,11/3/2006 0:00:00,,main,The channel that contains the majority of flow,2006,702,11,70.20
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,2006,10/25/2006 0:00:00,11/3/2006 0:00:00,,backwater_side,Backwater habitat off of the side channel,2006,55,3,27.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT25,2006,10/25/2006 0:00:00,11/3/2006 0:00:00,,backwater_main,Backwater habitat off of the main channel,2006,41,3,20.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,2007,10/12/2007 0:00:00,10/18/2007 0:00:00,,main,The channel that contains the majority of flow,2007,702,11,70.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,2007,10/12/2007 0:00:00,10/18/2007 0:00:00,,side channel,The channel that contains the lesser amount of flow,2007,702,8,70.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,2007,10/12/2007 0:00:00,10/18/2007 0:00:00,,backwater_side,Backwater habitat off of the side channel,2007,40,3,20.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct12,2007,10/12/2007 0:00:00,10/18/2007 0:00:00,,backwater_main,Backwater habitat off of the main channel,2007,28,3,14.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct27,2008,10/27/2008 0:00:00,10/28/2008 0:00:00,,side channel,The channel that contains the lesser amount of flow,2008,702,8,70.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct27,2008,10/27/2008 0:00:00,10/28/2008 0:00:00,,main,The channel that contains the majority of flow,2008,702,11,70.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct27,2008,10/27/2008 0:00:00,10/28/2008 0:00:00,,backwater_side,Backwater habitat off of the side channel,2008,79,3,39.50
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct27,2008,10/27/2008 0:00:00,10/28/2008 0:00:00,,backwater_main,Backwater habitat off of the main channel,2008,30,3,15.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct19,2009,10/19/2009 0:00:00,10/20/2009 0:00:00,Current was sift - difficult to catch sculpins and darters from boat.,backwater_main,Backwater habitat off of the main channel,2009,86,3,43.00
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct19,2009,10/19/2009 0:00:00,10/20/2009 0:00:00,Current was sift - difficult to catch sculpins and darters from boat.,backwater_side,Backwater habitat off of the side channel,2009,69,3,34.00
