ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,Pct_CloudCover,WindIntensity,PrecipitationType,PrecipitationIntensity,SH_Springs_Present,SH_StreamFlow_Description,WeatherComments,AdditionalComments
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct27,10/27/2008 0:00:00,10/28/2008 0:00:00,,0,Calm,None,N/A,0,unknown,,Conversion chart used to switch Dissolved Oxygen from percent saturation to mg/L
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct19,10/19/2009 0:00:00,10/20/2009 0:00:00,Current was sift - difficult to catch sculpins and darters from boat.,0,Light,None,N/A,0,unknown,,Current was swift - difficult to catch sculpins and darters from boat.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct09,10/9/2012 0:00:00,10/15/2012 0:00:00,,10,Calm,None,N/A,0,unknown,,Rained 48 hours prior to sampling - river up ~4in but clear
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct09,10/9/2014 0:00:00,10/9/2014 0:00:00,,80,Light,None,Moderate,0,unknown,,Rained between habitat on 10/9 and fish on 10/15; River up ~0.5 feet from 10/9; Re-collected width. depth. velocity on 10/15
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Oct05,10/5/2016 0:00:00,10/13/2016 0:00:00,,80,Light,None,N/A,0,unknown,,Water low on side channel. couldn't sample with jet boat
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Oct09,10/9/2018 0:00:00,10/16/2018 0:00:00,,80,Calm,None,N/A,0,unknown,Rained on 10/7/2018. Water levels up 2 ft and turbid. Could only see 2 feet into water.,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM04,04,Mainstem,Reach lower end at 2nd riffle above lower stretch bndry - large island splits channel. Lower end staked (yellow) on river left. Upper end located approx 200m above island -staked on river right.,Current River,,Shannon,67,CURRM04,702,3490.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep09,9/9/2022 0:00:00,9/14/2022 0:00:00,Side channel is filling in with water willow - very shallow and narrow- sampled with backpack shocker,0,Calm,None,N/A,0,unknown,,Side channel filling in with water willow - very shallow and narrow - sampled with backpack shocker
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2005OCT20,2005,10/20/2005 0:00:00,12/6/2005 0:00:00,OZARRMFISH2005NOV10,11/10/2005 0:00:00,11/10/2005 0:00:00,,0,Light,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT23,10/23/2006 0:00:00,10/23/2006 0:00:00,,5,Moderate,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct16,10/16/2007 0:00:00,10/16/2007 0:00:00,,80,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct15,10/15/2008 0:00:00,10/29/2008 0:00:00,,0,Calm,None,N/A,0,unknown,,Had to convert Dissolved Oxygen to mg/L
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct20,10/20/2009 0:00:00,10/21/2009 0:00:00,Water up about 1 ft to 1.5 ft. Riffle at lower end of reach was a run.,95,Light,None,N/A,0,unknown,,Water up about 1 ft to 1.5 ft. Riffle at lower end of reach was a run.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct10,10/10/2012 0:00:00,10/16/2012 0:00:00,,10,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct08,10/8/2014 0:00:00,10/8/2014 0:00:00,,10,Light,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Oct06,10/6/2016 0:00:00,10/11/2016 0:00:00,,30,Light,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Oct10,10/10/2018 0:00:00,10/10/2018 0:00:00,,75,Calm,Rain,Light,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM05,05,Mainstem,Stretch bndry at riffle - this was skipped. Next riffle is lower end of reach. Lower end at island with backwater on river left. Upper end flagged on river left on gravel bar.,Current River,,Shannon,71,CURRM05,1000,3630.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep12,9/12/2022 0:00:00,9/12/2022 0:00:00,,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2005OCT20,2005,10/20/2005 0:00:00,12/6/2005 0:00:00,OZARRMFISH2005DEC06,12/6/2005 0:00:00,12/6/2005 0:00:00,,0,Light,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT24,10/24/2006 0:00:00,10/24/2006 0:00:00,,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct17,10/17/2007 0:00:00,10/17/2007 0:00:00,,100,Light,Rain,Light,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct29,10/29/2008 0:00:00,10/30/2008 0:00:00,,0,Calm,None,N/A,0,unknown,,Had to convert Dissolved Oxygen to mg/L
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct21,10/21/2009 0:00:00,10/21/2009 0:00:00,Water levels up about a foot from previous years. Not much riffle habitat to sample.,100,Moderate,None,N/A,0,unknown,,Water levels up about a foot from previous years. Not much riffle habitat to sample.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct11,10/11/2012 0:00:00,10/17/2012 0:00:00,,75,Moderate,None,N/A,0,unknown,afternoon storms forecasted,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Oct16,10/16/2014 0:00:00,10/16/2014 0:00:00,,40,Light,None,N/A,0,unknown,,Rained on Friday 10/10/14 to Monday 10/13/14. Water up ~1.5ft from 10/9/14; water slightly cloudy. 
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Oct12,10/12/2016 0:00:00,10/12/2016 0:00:00,,100,Light,Rain,Light,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM06,06,Mainstem,Stretch bndry at head of riffle/run. Reach lower end at the next upstream riffle - small island splits riffle - back water area on river left. Upper end staked (orange rebar) on river right.,Current River,,Carter,97,CURRM06,1000,4664.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Oct11,10/11/2018 0:00:00,10/11/2018 0:00:00,,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT01,01,Tributary,Shafer Spring - downstream boundary approximately 15m downstream of road crossing,Shafer Spring,Shafer Spring,Dent,819,CURRT01,150,22.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct05,10/5/2009 0:00:00,10/5/2009 0:00:00,Log jam in reach - some fish excaped due to large amounts of woody debris.,0,Light,None,N/A,0,unknown,,Log jam in reach - some fish escaped due to large amounts of woody debris.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT02,02,Tributary,,Sutton Creek,Sutton,Shannon,850,CURRT02,150,11.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct09,10/9/2007 0:00:00,10/9/2007 0:00:00,,0,Light,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT03,03,Tributary,Thompson Creek - reach ends ~ 30m upstream of road crossing,Thompson Creek,Thompson,Shannon,576,CURRT03,150,7.00,OZARRMFISH2009Oct05,2009,10/5/2009 0:00:00,10/22/2009 0:00:00,OZARRMFish2009Oct16,10/16/2009 0:00:00,10/16/2009 0:00:00,Reach Description: Thompson Creek-Reach ends ~ 30m upstream of road crossing.,100,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT04,04,Tributary,Prairie Hollow; Reach beigns at most downstream location with flow; reach ends ~70 m upstream of low water bridge.,Prairie Hollow,Prairie Hollow,Shannon,920,CURRT04,150,7.00,OZARRMFISH2010Oct05,2010,10/5/2010 0:00:00,10/6/2010 0:00:00,OZARRMFish2010Oct06,10/6/2010 0:00:00,10/6/2010 0:00:00,Pairie Hollow -Much of reach was pooled or with small trickle between pools. Blair Cr - side channel runs about 45m on river right,0,Calm,None,N/A,0,unknown,,Much of reach was pooled or with small trickle between pools.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT06,06,Tributary,Blair Creek; lower boundry at bedrock riffle area.,Blair Creek,Blair,Shannon,917,CURRT06,150,112.00,OZARRMFISH2010Oct05,2010,10/5/2010 0:00:00,10/6/2010 0:00:00,OZARRMFish2010Oct06,10/6/2010 0:00:00,10/6/2010 0:00:00,Pairie Hollow -Much of reach was pooled or with small trickle between pools. Blair Cr - side channel runs about 45m on river right,0,Calm,None,N/A,0,unknown,,There is a dried side channel that runs about 45m along on river right.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT06,06,Tributary,Blair Creek; lower boundry at bedrock riffle area.,Blair Creek,Blair,Shannon,917,CURRT06,150,112.00,OZARRMFISH2012Sep24,2012,9/24/2012 0:00:00,10/18/2012 0:00:00,OZARRMFish2012Oct18,10/18/2012 0:00:00,10/18/2012 0:00:00,,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT06,06,Tributary,Blair Creek; lower boundry at bedrock riffle area.,Blair Creek,Blair,Shannon,917,CURRT06,150,112.00,OZARRMFish2016Sep19,2016,9/19/2016 0:00:00,10/13/2016 0:00:00,OZARRMFish2016Oct04,10/4/2016 0:00:00,10/4/2016 0:00:00,,0,Moderate,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT07,07,Tributary,,Powdermill Creek,Powder Mill,Shannon,494,CURRT07,150,13.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct06,10/6/2008 0:00:00,10/6/2008 0:00:00,,50,Calm,None,N/A,0,unknown,,Powder Mill- Lower boundry located at 2nd riffle upstream of low water crossing next to research center.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT08,08,Tributary,End of reach located at downstream end of 2nd riffle up from stretch lower boundary - Rocky Creek,Rocky Creek,Rocky,Shannon,657,CURRT08,348,58.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT03,10/3/2006 0:00:00,10/3/2006 0:00:00,,0,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT08,08,Tributary,End of reach located at downstream end of 2nd riffle up from stretch lower boundary - Rocky Creek,Rocky Creek,Rocky,Shannon,657,CURRT08,348,58.00,OZARRMFISH2014Sep22,2014,9/22/2014 0:00:00,10/16/2014 0:00:00,OZARRMFish2014Sep22,9/22/2014 0:00:00,9/22/2014 0:00:00,,20,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT08,08,Tributary,End of reach located at downstream end of 2nd riffle up from stretch lower boundary - Rocky Creek,Rocky Creek,Rocky,Shannon,657,CURRT08,348,58.00,OZARRMFISH2018Sep18,2018,9/18/2018 0:00:00,10/16/2018 0:00:00,OZARRMFISH2018Sep18,9/18/2018 0:00:00,9/18/2018 0:00:00,,30,Calm,None,N/A,0,unknown,,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT08,08,Tributary,End of reach located at downstream end of 2nd riffle up from stretch lower boundary - Rocky Creek,Rocky Creek,Rocky,Shannon,657,CURRT08,348,58.00,OZARRMFISH2022Aug29,2022,8/29/2022 0:00:00,9/22/2022 0:00:00,OZARRMFISH2022Sep02,9/2/2022 0:00:00,9/2/2022 0:00:00,Not a lot of fish in the open flat areas of the stream of Rocky Creek (CURRT08).,100,Calm,Rain,Light,0,unknown,,Not a lot of fish in the open flat areas of the stream.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT09,09,Tributary,,Carr Creek,Carr,Shannon,695,CURRT09,150,47.00,OZARRMFISH2008Oct06,2008,10/6/2008 0:00:00,10/30/2008 0:00:00,OZARRMFish2008Oct15,10/15/2008 0:00:00,10/29/2008 0:00:00,,35,Calm,None,N/A,0,unknown,,Carr Creek- Confluence of Tributary located in backwater area of site CURRM05.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT11,11,Tributary,,Chilton Creek,Chilton,Carter,930,CURRT11,150,10.00,OZARRMFISH2007Oct01,2007,10/1/2007 0:00:00,10/19/2007 0:00:00,OZARRMFish2007Oct05,10/5/2007 0:00:00,10/5/2007 0:00:00,,10,Calm,None,N/A,0,unknown,,stream splits into 2 channels ~75 m upstream of lower reach boundary. Only sampled the river left channel because it contained most of the water. River right channel had small trickle between pools.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT12,12,Tributary,Rogers Creek; Reach begins at 2nd riffle upstream of confluence with small trib.,Rogers Creek,Rogers,Carter,950,CURRT12,150,47.00,OZARRMFISH2010Oct05,2010,10/5/2010 0:00:00,10/6/2010 0:00:00,OZARRMFish2010Oct05,10/5/2010 0:00:00,10/5/2010 0:00:00,No ending measurements taken for Core 5.,0,Calm,None,N/A,0,unknown,,No ending measurements taken for Core 5.
Ozark National Scenic Riverways,OZAR,OZARRMFISHCT13,13,Tributary,Lower end of reach begins upstream of small cabin - Mill Creek,Mill Creek,Mill,Carter,685,CURRT13,150,62.00,OZARRMFISH2006OCT02,2006,10/2/2006 0:00:00,11/3/2006 0:00:00,OZARRMFISH2006OCT02,10/2/2006 0:00:00,10/2/2006 0:00:00,,0,Calm,None,N/A,0,unknown,,
