ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,tbl_SamplingPeriods_Season,tbl_SamplingPeriods_StartDate,tbl_SamplingPeriods_EndDate,EventID,tbl_SamplingEvents_StartDate,tbl_SamplingEvents_EndDate,EventComments,ChannelType,ChannelTypeDescr,TransectNumber,SampleLocation,SampleLocationDescr,tbl_BankMeasurementInfo_Season,BankAngle,BankAngleDescr,BankVegCover,BankVegCoverDescr,BankHeight,BankHeightDescr,BankSubstrate,BankSubstrateDescr,LargeTrees_TR,SmTreesShrubs_SH,GrassForbes_GR,BareRockSediment_BA,Artificial_AR,Comment
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,6,L,Left,2023,2,31-60 degrees,3,20-49%,3,2.1-3 meter,8,Sand,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,6,R,Right,2023,3,>60 degrees,1,>80%,5,>4 meter,8,Sand,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,7,L,Left,2023,2,31-60 degrees,1,>80%,5,>4 meter,8,Sand,-1,-1,-1,0,0,23 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,7,R,Right,2023,3,>60 degrees,2,50-80%,5,>4 meter,5,Silt,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,8,L,Left,2023,3,>60 degrees,1,>80%,5,>4 meter,10,Gravel/sand,-1,0,-1,0,0,40.5 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,8,R,Right,2023,3,>60 degrees,1,>80%,5,>4 meter,5,Silt,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,9,L,Left,2023,3,>60 degrees,1,>80%,5,>4 meter,10,Gravel/sand,-1,-1,-1,0,0,34.5 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,9,R,Right,2023,3,>60 degrees,2,50-80%,5,>4 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,10,L,Left,2023,2,31-60 degrees,1,>80%,4,3.1-4 meter,8,Sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,10,R,Right,2023,3,>60 degrees,3,20-49%,5,>4 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,11,L,Left,2023,3,>60 degrees,1,>80%,5,>4 meter,8,Sand,-1,-1,-1,0,0,11.5 m gravel bar
Buffalo National River,BUFF,BUFFRMFISHBM06,6,Mainstem,,Buffalo River,,Marion,87,BUFFM06,726,2988,BUFFRMFISH2023May23,2023,5/23/2023 0:00,6/14/2023 0:00,BUFFRMFISH2023Jun14,6/14/2023 0:00,6/14/2023 0:00,,main,The channel that contains the majority of flow,11,R,Right,2023,3,>60 degrees,2,50-80%,5,>4 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,1,L,Left,2009,3,>60 degrees,2,50-80%,3,2.1-3 meter,5,Silt,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,1,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,2,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,2,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,3,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,5,Silt,-1,0,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,3,R,Right,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,4,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,0,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,4,R,Right,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,5,L,Left,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,-1,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,5,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,6,L,Left,2009,2,31-60 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,6,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,0,-1,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,7,L,Left,2009,2,31-60 degrees,2,50-80%,3,2.1-3 meter,2,Boulder/cobble,0,-1,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,7,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,8,L,Left,2009,2,31-60 degrees,2,50-80%,4,3.1-4 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,8,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,9,L,Left,2009,2,31-60 degrees,2,50-80%,4,3.1-4 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,9,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,10,L,Left,2009,3,>60 degrees,2,50-80%,5,>4 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,10,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,11,L,Left,2009,3,>60 degrees,2,50-80%,5,>4 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT01,1,Tributary,First riffle above water crossing,Smith Creek,Smith,Newton,279,BUFFT01,150,22,BUFFRMFISH2009May19,2009,5/19/2009 0:00,6/10/2009 0:00,BUFFRMFish2009May19,5/19/2009 0:00,5/19/2009 0:00,,main,The channel that contains the majority of flow,11,R,Right,2009,1,0-30 degrees,2,50-80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,1,L,Left,2006,1,0-30 degrees,4,<20%,2,1.1-2 meter,10,Gravel/sand,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,1,R,Right,2006,3,>60 degrees,2,50-80%,5,>4 meter,1,Bedrock/artificial,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,2,L,Left,2006,1,0-30 degrees,1,>80%,3,2.1-3 meter,5,Silt,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,2,R,Right,2006,2,31-60 degrees,2,50-80%,5,>4 meter,1,Bedrock/artificial,0,-1,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,3,L,Left,2006,2,31-60 degrees,2,50-80%,2,1.1-2 meter,10,Gravel/sand,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,3,R,Right,2006,3,>60 degrees,2,50-80%,5,>4 meter,1,Bedrock/artificial,0,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,4,L,Left,2006,1,0-30 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,4,R,Right,2006,1,0-30 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,5,L,Left,2006,1,0-30 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,5,R,Right,2006,1,0-30 degrees,2,50-80%,1,0-1 meter,2,Boulder/cobble,0,-1,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,6,L,Left,2006,2,31-60 degrees,1,>80%,1,0-1 meter,2,Boulder/cobble,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,6,R,Right,2006,1,0-30 degrees,1,>80%,2,1.1-2 meter,2,Boulder/cobble,-1,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,7,L,Left,2006,3,>60 degrees,2,50-80%,4,3.1-4 meter,1,Bedrock/artificial,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,7,R,Right,2006,1,0-30 degrees,1,>80%,1,0-1 meter,10,Gravel/sand,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,8,L,Left,2006,3,>60 degrees,2,50-80%,4,3.1-4 meter,1,Bedrock/artificial,0,-1,0,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,8,R,Right,2006,2,31-60 degrees,1,>80%,2,1.1-2 meter,8,Sand,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,9,L,Left,2006,2,31-60 degrees,1,>80%,3,2.1-3 meter,1,Bedrock/artificial,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,9,R,Right,2006,2,31-60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,0,-1,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,10,L,Left,2006,2,31-60 degrees,1,>80%,3,2.1-3 meter,10,Gravel/sand,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,10,R,Right,2006,3,>60 degrees,1,>80%,3,2.1-3 meter,2,Boulder/cobble,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,11,L,Left,2006,1,0-30 degrees,1,>80%,1,0-1 meter,2,Boulder/cobble,-1,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT03,3,Tributary,Whiteley Creek - US Hwy 21; upstream of Hwy,Whiteley Creek,Whiteley,Newton,640,BUFFT03,150,14,BUFFRMFISH2006MAY22,2006,5/22/2006 0:00,6/12/2006 0:00,BUFFRMFISH2006MAY22,5/22/2006 0:00,5/22/2006 0:00,,main,The channel that contains the majority of flow,11,R,Right,2006,3,>60 degrees,1,>80%,3,2.1-3 meter,2,Boulder/cobble,0,0,-1,0,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,4,Tributary,Sneeds Creek. Downstream boundary is located at large boulder in center of channel 2 riffles upstream of stretch,Sneeds Creek,Sneeds,Newton,441,BUFFT04,150,12,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May21,5/21/2008 0:00,5/21/2008 0:00,,main,The channel that contains the majority of flow,1,L,Left,2008,3,>60 degrees,2,50-80%,5,>4 meter,2,Boulder/cobble,-1,0,0,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,4,Tributary,Sneeds Creek. Downstream boundary is located at large boulder in center of channel 2 riffles upstream of stretch,Sneeds Creek,Sneeds,Newton,441,BUFFT04,150,12,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May21,5/21/2008 0:00,5/21/2008 0:00,,main,The channel that contains the majority of flow,1,R,Right,2008,1,0-30 degrees,2,50-80%,1,0-1 meter,8,Sand,0,0,-1,-1,0,
Buffalo National River,BUFF,BUFFRMFISHBT04,4,Tributary,Sneeds Creek. Downstream boundary is located at large boulder in center of channel 2 riffles upstream of stretch,Sneeds Creek,Sneeds,Newton,441,BUFFT04,150,12,BUFFRMFISH2008May19,2008,5/19/2008 0:00,6/19/2008 0:00,BUFFRMFish2008May21,5/21/2008 0:00,5/21/2008 0:00,,main,The channel that contains the majority of flow,2,L,Left,2008,2,31-60 degrees,2,50-80%,2,1.1-2 meter,10,Gravel/sand,0,0,-1,-1,0,
