Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
GWCA66,1,Jun  8 2020,Hardwood,4,0
GWCA66,1,Jun  8 2020,Total,1,0
GWCA66,1,Jun  8 2020,Total,2,0
GWCA66,1,Jun  8 2020,Total,3,0
GWCA66,1,Jun  8 2020,Total,4,0
GWCA66,1,May 18 2016,Total,1,0
GWCA66,1,May 18 2016,Total,2,0
GWCA66,1,May 18 2016,Total,3,0
GWCA66,1,May 18 2016,Total,4,0
GWCA67,1,Jun  4 2012,Hardwood,1,85
GWCA67,1,Jun  4 2012,Hardwood,2,72
GWCA67,1,Jun  4 2012,Hardwood,3,13
GWCA67,1,Jun  4 2012,Hardwood,4,28
GWCA67,1,Jun  4 2012,Total,1,85
GWCA67,1,Jun  4 2012,Total,2,72
GWCA67,1,Jun  4 2012,Total,3,13
GWCA67,1,Jun  4 2012,Total,4,28
GWCA67,1,Jun 11 2020,Conifer,1,0
GWCA67,1,Jun 11 2020,Conifer,2,0
GWCA67,1,Jun 11 2020,Conifer,3,0
GWCA67,1,Jun 11 2020,Conifer,4,0
GWCA67,1,Jun 11 2020,Hardwood,1,83
GWCA67,1,Jun 11 2020,Hardwood,2,95
GWCA67,1,Jun 11 2020,Hardwood,3,9
GWCA67,1,Jun 11 2020,Hardwood,4,45
GWCA67,1,Jun 11 2020,Total,1,83
GWCA67,1,Jun 11 2020,Total,2,95
GWCA67,1,Jun 11 2020,Total,3,9
GWCA67,1,Jun 11 2020,Total,4,45
GWCA67,1,May 18 2016,Hardwood,1,67
GWCA67,1,May 18 2016,Hardwood,2,78
GWCA67,1,May 18 2016,Hardwood,3,95
GWCA67,1,May 18 2016,Hardwood,4,82
GWCA67,1,May 18 2016,Total,1,67
GWCA67,1,May 18 2016,Total,2,78
GWCA67,1,May 18 2016,Total,3,95
GWCA67,1,May 18 2016,Total,4,82
GWCA67,1,May 27 2008,Hardwood,1,43
GWCA67,1,May 27 2008,Hardwood,2,86
GWCA67,1,May 27 2008,Hardwood,3,53
GWCA67,1,May 27 2008,Hardwood,4,61
GWCA67,1,May 27 2008,Total,1,43
GWCA67,1,May 27 2008,Total,2,86
GWCA67,1,May 27 2008,Total,3,53
GWCA67,1,May 27 2008,Total,4,61
GWCA68,1,Jun  8 2020,Conifer,1,0
GWCA68,1,Jun  8 2020,Conifer,2,0
GWCA68,1,Jun  8 2020,Conifer,3,0
GWCA68,1,Jun  8 2020,Conifer,4,0
GWCA68,1,Jun  8 2020,Hardwood,1,0
GWCA68,1,Jun  8 2020,Hardwood,2,0
GWCA68,1,Jun  8 2020,Hardwood,3,0
GWCA68,1,Jun  8 2020,Hardwood,4,0
GWCA68,1,Jun  8 2020,Total,1,0
GWCA68,1,Jun  8 2020,Total,2,0
GWCA68,1,Jun  8 2020,Total,3,0
GWCA68,1,Jun  8 2020,Total,4,0
GWCA68,1,May 18 2016,Total,1,0
GWCA68,1,May 18 2016,Total,2,0
GWCA68,1,May 18 2016,Total,3,0
GWCA68,1,May 18 2016,Total,4,0
GWCA69,1,Jun  9 2020,Conifer,1,0
GWCA69,1,Jun  9 2020,Conifer,2,0
GWCA69,1,Jun  9 2020,Conifer,3,0
GWCA69,1,Jun  9 2020,Conifer,4,0
GWCA69,1,Jun  9 2020,Hardwood,1,0
GWCA69,1,Jun  9 2020,Hardwood,2,0
GWCA69,1,Jun  9 2020,Hardwood,3,0
GWCA69,1,Jun  9 2020,Hardwood,4,0
GWCA69,1,Jun  9 2020,Total,1,0
GWCA69,1,Jun  9 2020,Total,2,0
GWCA69,1,Jun  9 2020,Total,3,0
GWCA69,1,Jun  9 2020,Total,4,0
GWCA69,1,May 18 2016,Hardwood,1,26
GWCA69,1,May 18 2016,Hardwood,2,8
GWCA69,1,May 18 2016,Hardwood,3,20
GWCA69,1,May 18 2016,Hardwood,4,36
GWCA69,1,May 18 2016,Total,1,26
GWCA69,1,May 18 2016,Total,2,8
GWCA69,1,May 18 2016,Total,3,20
GWCA69,1,May 18 2016,Total,4,36
GWCA7,1,Jun 10 2020,Conifer,1,0
GWCA7,1,Jun 10 2020,Conifer,2,0
GWCA7,1,Jun 10 2020,Conifer,3,0
GWCA7,1,Jun 10 2020,Conifer,4,0
GWCA7,1,Jun 10 2020,Hardwood,1,0
GWCA7,1,Jun 10 2020,Hardwood,2,0
GWCA7,1,Jun 10 2020,Hardwood,3,0
GWCA7,1,Jun 10 2020,Hardwood,4,0
GWCA7,1,Jun 10 2020,Total,1,0
GWCA7,1,Jun 10 2020,Total,2,0
GWCA7,1,Jun 10 2020,Total,3,0
GWCA7,1,Jun 10 2020,Total,4,0
GWCA7,1,May 18 2016,Total,1,0
GWCA7,1,May 18 2016,Total,2,0
GWCA7,1,May 18 2016,Total,3,0
GWCA7,1,May 18 2016,Total,4,0
GWCA70,1,Jun  8 2020,Conifer,1,0
GWCA70,1,Jun  8 2020,Conifer,2,0
GWCA70,1,Jun  8 2020,Conifer,3,0
GWCA70,1,Jun  8 2020,Conifer,4,0
GWCA70,1,Jun  8 2020,Hardwood,1,0
GWCA70,1,Jun  8 2020,Hardwood,2,0
GWCA70,1,Jun  8 2020,Hardwood,3,0
GWCA70,1,Jun  8 2020,Hardwood,4,0
GWCA70,1,Jun  8 2020,Total,1,0
GWCA70,1,Jun  8 2020,Total,2,0
GWCA70,1,Jun  8 2020,Total,3,0
GWCA70,1,Jun  8 2020,Total,4,0
GWCA70,1,May 18 2016,Total,1,0
GWCA70,1,May 18 2016,Total,2,0
GWCA70,1,May 18 2016,Total,3,0
GWCA70,1,May 18 2016,Total,4,0
GWCA8,1,Jun 10 2020,Conifer,1,0
GWCA8,1,Jun 10 2020,Conifer,2,0
GWCA8,1,Jun 10 2020,Conifer,3,0
GWCA8,1,Jun 10 2020,Conifer,4,0
GWCA8,1,Jun 10 2020,Hardwood,1,0
GWCA8,1,Jun 10 2020,Hardwood,2,0
GWCA8,1,Jun 10 2020,Hardwood,3,0
GWCA8,1,Jun 10 2020,Hardwood,4,0
GWCA8,1,Jun 10 2020,Total,1,0
GWCA8,1,Jun 10 2020,Total,2,0
GWCA8,1,Jun 10 2020,Total,3,0
GWCA8,1,Jun 10 2020,Total,4,0
GWCA8,1,May 18 2016,Total,1,0
GWCA8,1,May 18 2016,Total,2,0
GWCA8,1,May 18 2016,Total,3,0
GWCA8,1,May 18 2016,Total,4,0
GWCA9,1,Jun 10 2020,Conifer,1,0
GWCA9,1,Jun 10 2020,Conifer,2,0
GWCA9,1,Jun 10 2020,Conifer,3,0
GWCA9,1,Jun 10 2020,Conifer,4,0
GWCA9,1,Jun 10 2020,Hardwood,1,0
GWCA9,1,Jun 10 2020,Hardwood,2,0
GWCA9,1,Jun 10 2020,Hardwood,3,0
GWCA9,1,Jun 10 2020,Hardwood,4,0
GWCA9,1,Jun 10 2020,Total,1,0
GWCA9,1,Jun 10 2020,Total,2,0
GWCA9,1,Jun 10 2020,Total,3,0
GWCA9,1,Jun 10 2020,Total,4,0
GWCA9,1,May 18 2016,Total,1,0
GWCA9,1,May 18 2016,Total,2,0
GWCA9,1,May 18 2016,Total,3,0
GWCA9,1,May 18 2016,Total,4,0
HEHO1,0,May 22 2017,Total,1,0
HEHO1,0,May 22 2017,Total,2,0
HEHO1,0,May 22 2017,Total,3,0
HEHO1,0,May 22 2017,Total,4,0
HEHO10,0,May 22 2017,Total,1,0
HEHO10,0,May 22 2017,Total,2,0
HEHO10,0,May 22 2017,Total,3,0
HEHO10,0,May 22 2017,Total,4,0
HEHO11,0,May 22 2017,Total,1,0
HEHO11,0,May 22 2017,Total,2,0
HEHO11,0,May 22 2017,Total,3,0
HEHO11,0,May 22 2017,Total,4,0
HEHO12,0,May 22 2017,Total,1,0
HEHO12,0,May 22 2017,Total,2,0
HEHO12,0,May 22 2017,Total,3,0
HEHO12,0,May 22 2017,Total,4,0
HEHO13,0,May 22 2017,Total,1,0
HEHO13,0,May 22 2017,Total,2,0
HEHO13,0,May 22 2017,Total,3,0
HEHO13,0,May 22 2017,Total,4,0
HEHO13,1,May 27 2022,Hardwood,1,4
HEHO13,1,May 27 2022,Total,1,4
HEHO14,0,May 22 2017,Total,1,0
HEHO14,0,May 22 2017,Total,2,0
HEHO14,0,May 22 2017,Total,3,0
HEHO14,0,May 22 2017,Total,4,0
HEHO15,0,May 22 2017,Total,1,0
HEHO15,0,May 22 2017,Total,2,0
HEHO15,0,May 22 2017,Total,3,0
HEHO15,0,May 22 2017,Total,4,0
HEHO15,1,May 27 2009,Hardwood,2,3
HEHO15,1,May 27 2009,Total,2,3
HEHO16,1,May 22 2017,Total,1,0
HEHO16,1,May 22 2017,Total,2,0
HEHO16,1,May 22 2017,Total,3,0
HEHO16,1,May 22 2017,Total,4,0
HEHO17,0,May 22 2017,Total,1,0
HEHO17,0,May 22 2017,Total,2,0
HEHO17,0,May 22 2017,Total,3,0
HEHO17,0,May 22 2017,Total,4,0
HEHO18,0,May 22 2017,Total,1,0
HEHO18,0,May 22 2017,Total,2,0
HEHO18,0,May 22 2017,Total,3,0
HEHO18,0,May 22 2017,Total,4,0
HEHO19,0,May 22 2017,Total,1,0
HEHO19,0,May 22 2017,Total,2,0
HEHO19,0,May 22 2017,Total,3,0
HEHO19,0,May 22 2017,Total,4,0
HEHO2,0,May 22 2017,Total,1,0
HEHO2,0,May 22 2017,Total,2,0
HEHO2,0,May 22 2017,Total,3,0
HEHO2,0,May 22 2017,Total,4,0
HEHO20,0,May 22 2017,Total,1,0
HEHO20,0,May 22 2017,Total,2,0
HEHO20,0,May 22 2017,Total,3,0
HEHO20,0,May 22 2017,Total,4,0
HEHO21,0,May 22 2017,Total,1,0
HEHO21,0,May 22 2017,Total,2,0
HEHO21,0,May 22 2017,Total,3,0
HEHO21,0,May 22 2017,Total,4,0
HEHO22,0,May 22 2017,Total,1,0
HEHO22,0,May 22 2017,Total,2,0
HEHO22,0,May 22 2017,Total,3,0
HEHO22,0,May 22 2017,Total,4,0
HEHO23,0,May 22 2017,Total,1,0
HEHO23,0,May 22 2017,Total,2,0
HEHO23,0,May 22 2017,Total,3,0
HEHO23,0,May 22 2017,Total,4,0
HEHO24,0,May 22 2017,Total,1,0
HEHO24,0,May 22 2017,Total,2,0
HEHO24,0,May 22 2017,Total,3,0
HEHO24,0,May 22 2017,Total,4,0
HEHO25,0,May 22 2017,Total,1,0
HEHO25,0,May 22 2017,Total,2,0
HEHO25,0,May 22 2017,Total,3,0
HEHO25,0,May 22 2017,Total,4,0
HEHO26,0,May 22 2017,Total,1,0
HEHO26,0,May 22 2017,Total,2,0
HEHO26,0,May 22 2017,Total,3,0
HEHO26,0,May 22 2017,Total,4,0
HEHO27,0,May 22 2017,Total,1,0
HEHO27,0,May 22 2017,Total,2,0
HEHO27,0,May 22 2017,Total,3,0
HEHO27,0,May 22 2017,Total,4,0
HEHO28,0,May 22 2017,Total,1,0
HEHO28,0,May 22 2017,Total,2,0
HEHO28,0,May 22 2017,Total,3,0
HEHO28,0,May 22 2017,Total,4,0
HEHO29,0,May 23 2017,Conifer,3,7
HEHO29,0,May 23 2017,Hardwood,2,30
HEHO29,0,May 23 2017,Total,1,0
HEHO29,0,May 23 2017,Total,2,30
HEHO29,0,May 23 2017,Total,3,7
HEHO29,0,May 23 2017,Total,4,0
HEHO29,1,May 27 2009,Hardwood,1,11
HEHO29,1,May 27 2009,Hardwood,2,31
HEHO29,1,May 27 2009,Hardwood,3,6
HEHO29,1,May 27 2009,Hardwood,4,14
HEHO29,1,May 27 2009,Total,1,11
HEHO29,1,May 27 2009,Total,2,31
HEHO29,1,May 27 2009,Total,3,6
HEHO29,1,May 27 2009,Total,4,14
HEHO29,1,May 27 2022,Hardwood,1,78
HEHO29,1,May 27 2022,Hardwood,2,91
HEHO29,1,May 27 2022,Hardwood,3,20
HEHO29,1,May 27 2022,Hardwood,4,21
HEHO29,1,May 27 2022,Total,1,78
HEHO29,1,May 27 2022,Total,2,91
HEHO29,1,May 27 2022,Total,3,20
HEHO29,1,May 27 2022,Total,4,21
HEHO3,0,May 22 2017,Total,1,0
HEHO3,0,May 22 2017,Total,2,0
HEHO3,0,May 22 2017,Total,3,0
HEHO3,0,May 22 2017,Total,4,0
HEHO30,0,May 23 2017,Hardwood,1,86
HEHO30,0,May 23 2017,Hardwood,2,92
HEHO30,0,May 23 2017,Hardwood,3,94
HEHO30,0,May 23 2017,Hardwood,4,95
HEHO30,0,May 23 2017,Total,1,86
HEHO30,0,May 23 2017,Total,2,92
HEHO30,0,May 23 2017,Total,3,94
HEHO30,0,May 23 2017,Total,4,95
HEHO30,1,May 27 2009,Hardwood,1,96
HEHO30,1,May 27 2009,Hardwood,2,96
HEHO30,1,May 27 2009,Hardwood,3,96
HEHO30,1,May 27 2009,Hardwood,4,96
HEHO30,1,May 27 2009,Total,1,96
HEHO30,1,May 27 2009,Total,2,96
HEHO30,1,May 27 2009,Total,3,96
HEHO30,1,May 27 2009,Total,4,96
HEHO30,1,May 27 2022,Hardwood,1,96
HEHO30,1,May 27 2022,Hardwood,2,52
HEHO30,1,May 27 2022,Hardwood,3,55
HEHO30,1,May 27 2022,Hardwood,4,13
HEHO30,1,May 27 2022,Total,1,96
HEHO30,1,May 27 2022,Total,2,52
HEHO30,1,May 27 2022,Total,3,55
HEHO30,1,May 27 2022,Total,4,13
HEHO31,0,May 23 2017,Conifer,1,36
HEHO31,0,May 23 2017,Conifer,2,64
HEHO31,0,May 23 2017,Conifer,3,12
HEHO31,0,May 23 2017,Conifer,4,12
HEHO31,0,May 23 2017,Hardwood,3,6
HEHO31,0,May 23 2017,Total,1,36
HEHO31,0,May 23 2017,Total,2,64
HEHO31,0,May 23 2017,Total,3,18
HEHO31,0,May 23 2017,Total,4,12
HEHO31,1,May 27 2009,Conifer,1,96
HEHO31,1,May 27 2009,Conifer,2,96
HEHO31,1,May 27 2009,Conifer,3,96
HEHO31,1,May 27 2009,Conifer,4,96
HEHO31,1,May 27 2009,Hardwood,2,10
HEHO31,1,May 27 2009,Total,1,96
HEHO31,1,May 27 2009,Total,2,96
HEHO31,1,May 27 2009,Total,3,96
HEHO31,1,May 27 2009,Total,4,96
HEHO31,1,May 27 2022,Hardwood,1,80
HEHO31,1,May 27 2022,Hardwood,2,13
HEHO31,1,May 27 2022,Hardwood,3,66
HEHO31,1,May 27 2022,Hardwood,4,71
HEHO31,1,May 27 2022,Total,1,80
HEHO31,1,May 27 2022,Total,2,13
HEHO31,1,May 27 2022,Total,3,66
HEHO31,1,May 27 2022,Total,4,71
HEHO31,1,May 28 2013,Hardwood,2,15
HEHO31,1,May 28 2013,Hardwood,3,32
HEHO31,1,May 28 2013,Total,2,15
HEHO31,1,May 28 2013,Total,3,32
HEHO32,0,May 23 2017,Hardwood,1,76
HEHO32,0,May 23 2017,Hardwood,2,83
HEHO32,0,May 23 2017,Hardwood,3,79
HEHO32,0,May 23 2017,Hardwood,4,48
HEHO32,0,May 23 2017,Total,1,76
HEHO32,0,May 23 2017,Total,2,83
HEHO32,0,May 23 2017,Total,3,79
HEHO32,0,May 23 2017,Total,4,48
HEHO32,1,May 27 2009,Hardwood,1,83
HEHO32,1,May 27 2009,Hardwood,2,43
HEHO32,1,May 27 2009,Hardwood,3,96
HEHO32,1,May 27 2009,Hardwood,4,96
HEHO32,1,May 27 2009,Total,1,83
HEHO32,1,May 27 2009,Total,2,43
HEHO32,1,May 27 2009,Total,3,96
HEHO32,1,May 27 2009,Total,4,96
HEHO32,1,May 27 2022,Hardwood,1,24
HEHO32,1,May 27 2022,Hardwood,2,34
HEHO32,1,May 27 2022,Hardwood,3,73
HEHO32,1,May 27 2022,Hardwood,4,78
HEHO32,1,May 27 2022,Total,1,24
HEHO32,1,May 27 2022,Total,2,34
HEHO32,1,May 27 2022,Total,3,73
HEHO32,1,May 27 2022,Total,4,78
HEHO33,0,May 23 2017,Total,1,0
HEHO33,0,May 23 2017,Total,2,0
HEHO33,0,May 23 2017,Total,3,0
HEHO33,0,May 23 2017,Total,4,0
HEHO34,0,May 23 2017,Hardwood,1,83
HEHO34,0,May 23 2017,Hardwood,2,88
HEHO34,0,May 23 2017,Hardwood,3,94
HEHO34,0,May 23 2017,Hardwood,4,55
HEHO34,0,May 23 2017,Total,1,83
HEHO34,0,May 23 2017,Total,2,88
HEHO34,0,May 23 2017,Total,3,94
HEHO34,0,May 23 2017,Total,4,55
HEHO34,1,May 27 2009,Hardwood,1,4
HEHO34,1,May 27 2009,Total,1,4
HEHO35,0,May 23 2017,Hardwood,1,1
HEHO35,0,May 23 2017,Hardwood,2,5
HEHO35,0,May 23 2017,Hardwood,3,1
HEHO35,0,May 23 2017,Hardwood,4,0
HEHO35,0,May 23 2017,Total,1,1
HEHO35,0,May 23 2017,Total,2,5
HEHO35,0,May 23 2017,Total,3,1
HEHO35,0,May 23 2017,Total,4,0
HEHO35,1,May 27 2009,Hardwood,2,8
HEHO35,1,May 27 2009,Total,2,8
HEHO35,1,May 27 2022,Hardwood,1,17
HEHO35,1,May 27 2022,Total,1,17
HEHO35,1,May 28 2013,Hardwood,1,6
HEHO35,1,May 28 2013,Hardwood,4,16
HEHO35,1,May 28 2013,Total,1,6
HEHO35,1,May 28 2013,Total,4,16
HEHO36,0,May 23 2017,Hardwood,1,80
HEHO36,0,May 23 2017,Hardwood,2,72
HEHO36,0,May 23 2017,Hardwood,3,33
HEHO36,0,May 23 2017,Hardwood,4,91
HEHO36,0,May 23 2017,Total,1,80
HEHO36,0,May 23 2017,Total,2,72
HEHO36,0,May 23 2017,Total,3,33
HEHO36,0,May 23 2017,Total,4,91
HEHO36,1,May 27 2009,Hardwood,1,96
HEHO36,1,May 27 2009,Hardwood,2,96
HEHO36,1,May 27 2009,Hardwood,3,83
HEHO36,1,May 27 2009,Hardwood,4,96
HEHO36,1,May 27 2009,Total,1,96
HEHO36,1,May 27 2009,Total,2,96
HEHO36,1,May 27 2009,Total,3,83
HEHO36,1,May 27 2009,Total,4,96
HEHO36,1,May 27 2022,Hardwood,1,81
HEHO36,1,May 27 2022,Hardwood,2,29
HEHO36,1,May 27 2022,Hardwood,3,65
HEHO36,1,May 27 2022,Hardwood,4,89
HEHO36,1,May 27 2022,Total,1,81
HEHO36,1,May 27 2022,Total,2,29
HEHO36,1,May 27 2022,Total,3,65
HEHO36,1,May 27 2022,Total,4,89
HEHO37,0,May 23 2017,Conifer,1,26
HEHO37,0,May 23 2017,Hardwood,2,85
HEHO37,0,May 23 2017,Hardwood,3,89
HEHO37,0,May 23 2017,Total,1,26
HEHO37,0,May 23 2017,Total,2,85
HEHO37,0,May 23 2017,Total,3,89
HEHO37,0,May 23 2017,Total,4,0
HEHO37,1,May 27 2009,Hardwood,1,12
HEHO37,1,May 27 2009,Hardwood,2,28
HEHO37,1,May 27 2009,Hardwood,3,1
HEHO37,1,May 27 2009,Hardwood,4,5
HEHO37,1,May 27 2009,Total,1,12
HEHO37,1,May 27 2009,Total,2,28
HEHO37,1,May 27 2009,Total,3,1
HEHO37,1,May 27 2009,Total,4,5
HEHO37,1,May 27 2022,Hardwood,1,20
HEHO37,1,May 27 2022,Hardwood,3,12
HEHO37,1,May 27 2022,Hardwood,4,6
HEHO37,1,May 27 2022,Total,1,20
HEHO37,1,May 27 2022,Total,3,12
HEHO37,1,May 27 2022,Total,4,6
HEHO38,0,May 22 2017,Hardwood,1,80
HEHO38,0,May 22 2017,Hardwood,2,84
HEHO38,0,May 22 2017,Hardwood,3,76
HEHO38,0,May 22 2017,Hardwood,4,38
HEHO38,0,May 22 2017,Total,1,80
HEHO38,0,May 22 2017,Total,2,84
HEHO38,0,May 22 2017,Total,3,76
HEHO38,0,May 22 2017,Total,4,38
HEHO38,1,May 27 2009,Hardwood,1,93
HEHO38,1,May 27 2009,Hardwood,2,85
HEHO38,1,May 27 2009,Hardwood,3,96
HEHO38,1,May 27 2009,Hardwood,4,96
HEHO38,1,May 27 2009,Total,1,93
HEHO38,1,May 27 2009,Total,2,85
HEHO38,1,May 27 2009,Total,3,96
HEHO38,1,May 27 2009,Total,4,96
HEHO38,1,May 27 2022,Hardwood,1,74
HEHO38,1,May 27 2022,Hardwood,2,25
HEHO38,1,May 27 2022,Hardwood,3,90
HEHO38,1,May 27 2022,Hardwood,4,87
HEHO38,1,May 27 2022,Total,1,74
HEHO38,1,May 27 2022,Total,2,25
HEHO38,1,May 27 2022,Total,3,90
HEHO38,1,May 27 2022,Total,4,87
HEHO4,0,May 22 2017,Total,1,0
HEHO4,0,May 22 2017,Total,2,0
HEHO4,0,May 22 2017,Total,3,0
HEHO4,0,May 22 2017,Total,4,0
HEHO4,2,Jun  4 2005,Hardwood,1,58
HEHO4,2,Jun  4 2005,Hardwood,2,70
HEHO4,2,Jun  4 2005,Hardwood,3,96
HEHO4,2,Jun  4 2005,Hardwood,4,96
HEHO4,2,Jun  4 2006,Hardwood,1,96
HEHO4,2,Jun  4 2006,Hardwood,2,96
HEHO4,2,Jun  4 2006,Hardwood,3,96
HEHO4,2,Jun  4 2006,Hardwood,4,96
HEHO5,0,May 22 2017,Total,1,0
HEHO5,0,May 22 2017,Total,2,0
HEHO5,0,May 22 2017,Total,3,0
HEHO5,0,May 22 2017,Total,4,0
HEHO6,0,May 22 2017,Total,1,0
HEHO6,0,May 22 2017,Total,2,0
HEHO6,0,May 22 2017,Total,3,0
HEHO6,0,May 22 2017,Total,4,0
HEHO7,0,May 22 2017,Total,1,0
HEHO7,0,May 22 2017,Total,2,0
HEHO7,0,May 22 2017,Total,3,0
HEHO7,0,May 22 2017,Total,4,0
HEHO7,2,Jun  4 2005,Hardwood,1,64
HEHO7,2,Jun  4 2005,Hardwood,2,0
HEHO7,2,Jun  4 2005,Hardwood,3,1
HEHO7,2,Jun  4 2005,Hardwood,4,24
HEHO7,2,Jun  4 2006,Hardwood,1,10
HEHO7,3,Jun  4 2006,Hardwood,1,10
HEHO7,3,Jun  4 2006,Hardwood,2,3
HEHO7,3,Jun  4 2006,Hardwood,3,1
HEHO8,0,May 22 2017,Total,1,0
HEHO8,0,May 22 2017,Total,2,0
HEHO8,0,May 22 2017,Total,3,0
HEHO8,0,May 22 2017,Total,4,0
HEHO8,3,Jun  4 2006,Hardwood,1,4
HEHO9,0,May 22 2017,Total,1,0
HEHO9,0,May 22 2017,Total,2,0
HEHO9,0,May 22 2017,Total,3,0
HEHO9,0,May 22 2017,Total,4,0
HOCU1,1,Jun  2 2005,Hardwood,1,96
HOCU1,1,Jun  2 2005,Hardwood,2,96
HOCU1,1,Jun  2 2005,Hardwood,3,94
HOCU1,1,Jun  2 2005,Hardwood,4,95
HOCU1,1,Jun 12 2007,Hardwood,1,56
HOCU1,1,Jun 12 2007,Hardwood,2,10
HOCU1,1,Jun 12 2007,Hardwood,3,76
HOCU1,1,Jun 12 2007,Hardwood,4,5
HOCU1,1,Jun 12 2007,Total,1,56
HOCU1,1,Jun 12 2007,Total,2,10
HOCU1,1,Jun 12 2007,Total,3,76
HOCU1,1,Jun 12 2007,Total,4,5
HOCU1,1,May 12 2015,Hardwood,2,18
HOCU1,1,May 12 2015,Hardwood,3,10
HOCU1,1,May 12 2015,Total,2,18
HOCU1,1,May 12 2015,Total,3,10
HOCU1,1,May 14 2019,Hardwood,1,71
HOCU1,1,May 14 2019,Hardwood,2,88
HOCU1,1,May 14 2019,Hardwood,3,94
HOCU1,1,May 14 2019,Hardwood,4,95
HOCU1,1,May 14 2019,Total,1,71
HOCU1,1,May 14 2019,Total,2,88
HOCU1,1,May 14 2019,Total,3,94
HOCU1,1,May 14 2019,Total,4,95
HOCU1,1,May 22 2011,Hardwood,1,0
HOCU1,1,May 22 2011,Hardwood,2,0
HOCU1,1,May 22 2011,Hardwood,3,18
HOCU1,1,May 22 2011,Hardwood,4,8
HOCU1,1,May 22 2011,Total,1,0
HOCU1,1,May 22 2011,Total,2,0
HOCU1,1,May 22 2011,Total,3,18
HOCU1,1,May 22 2011,Total,4,8
HOCU1,1,May 31 2006,Hardwood,1,96
HOCU1,1,May 31 2006,Hardwood,2,96
HOCU1,1,May 31 2006,Hardwood,3,96
HOCU1,1,May 31 2006,Hardwood,4,95
HOCU1,2,Jun  2 2005,Hardwood,1,78
HOCU1,2,Jun  2 2005,Hardwood,2,64
HOCU1,2,Jun  2 2005,Hardwood,3,95
HOCU1,2,Jun  2 2005,Hardwood,4,96
HOCU1,2,May 31 2006,Hardwood,1,96
HOCU1,2,May 31 2006,Hardwood,2,96
HOCU1,2,May 31 2006,Hardwood,3,94
HOCU1,2,May 31 2006,Hardwood,4,95
HOCU1,4,Jun  2 2005,Hardwood,1,96
HOCU1,4,Jun  2 2005,Hardwood,2,96
HOCU1,4,Jun  2 2005,Hardwood,3,96
HOCU1,4,Jun  2 2005,Hardwood,4,96
HOCU1,4,May 31 2006,Hardwood,1,96
HOCU1,4,May 31 2006,Hardwood,2,96
HOCU1,4,May 31 2006,Hardwood,3,96
HOCU1,4,May 31 2006,Hardwood,4,93
HOCU11,1,Jun  3 2005,Hardwood,1,79
HOCU11,1,Jun  3 2005,Hardwood,2,93
HOCU11,1,Jun  3 2005,Hardwood,3,96
HOCU11,1,Jun  3 2005,Hardwood,4,85
HOCU11,1,Jun 12 2007,Hardwood,1,90
HOCU11,1,Jun 12 2007,Hardwood,2,94
HOCU11,1,Jun 12 2007,Hardwood,3,86
HOCU11,1,Jun 12 2007,Hardwood,4,88
HOCU11,1,Jun 12 2007,Total,1,90
HOCU11,1,Jun 12 2007,Total,2,94
HOCU11,1,Jun 12 2007,Total,3,86
HOCU11,1,Jun 12 2007,Total,4,88
HOCU11,1,May 12 2015,Hardwood,1,85
HOCU11,1,May 12 2015,Hardwood,2,91
HOCU11,1,May 12 2015,Hardwood,3,83
HOCU11,1,May 12 2015,Hardwood,4,85
HOCU11,1,May 12 2015,Total,1,85
HOCU11,1,May 12 2015,Total,2,91
HOCU11,1,May 12 2015,Total,3,83
HOCU11,1,May 12 2015,Total,4,85
HOCU11,1,May 15 2019,Hardwood,1,84
HOCU11,1,May 15 2019,Hardwood,2,93
HOCU11,1,May 15 2019,Hardwood,3,76
HOCU11,1,May 15 2019,Hardwood,4,84
HOCU11,1,May 15 2019,Total,1,84
HOCU11,1,May 15 2019,Total,2,93
HOCU11,1,May 15 2019,Total,3,76
HOCU11,1,May 15 2019,Total,4,84
HOCU11,1,May 22 2011,Hardwood,1,72
HOCU11,1,May 22 2011,Hardwood,2,83
HOCU11,1,May 22 2011,Hardwood,3,87
HOCU11,1,May 22 2011,Hardwood,4,79
HOCU11,1,May 22 2011,Total,1,72
HOCU11,1,May 22 2011,Total,2,83
HOCU11,1,May 22 2011,Total,3,87
HOCU11,1,May 22 2011,Total,4,79
HOCU11,1,May 31 2006,Hardwood,1,93
HOCU11,1,May 31 2006,Hardwood,2,95
HOCU11,1,May 31 2006,Hardwood,3,96
HOCU11,1,May 31 2006,Hardwood,4,96
HOCU11,2,Jun  3 2005,Hardwood,1,83
HOCU11,2,Jun  3 2005,Hardwood,2,96
HOCU11,2,Jun  3 2005,Hardwood,3,96
HOCU11,2,Jun  3 2005,Hardwood,4,81
HOCU11,2,May 31 2006,Hardwood,1,96
HOCU11,2,May 31 2006,Hardwood,2,96
HOCU11,2,May 31 2006,Hardwood,3,96
HOCU11,2,May 31 2006,Hardwood,4,96
HOCU11,3,Jun  3 2005,Hardwood,1,96
HOCU11,3,Jun  3 2005,Hardwood,2,96
HOCU11,3,Jun  3 2005,Hardwood,3,95
HOCU11,3,Jun  3 2005,Hardwood,4,94
HOCU11,3,May 31 2006,Hardwood,1,92
HOCU11,3,May 31 2006,Hardwood,2,91
HOCU11,3,May 31 2006,Hardwood,3,89
HOCU11,3,May 31 2006,Total,1,92
HOCU11,3,May 31 2006,Total,2,91
