Plot,SubPlot,EventDate,TaxonCode,CommonName,DBHClass,TreeCount
HOCU1,4,Jun  2 2005,ACSA3,sugar maple,2.6 - 8.0 cm,3
HOCU1,4,Jun  2 2005,ACSA3,sugar maple,8.1 - 15.0 cm,1
HOCU1,4,Jun  2 2005,ACSA3,sugar maple,23.1 - 38.0 cm,1
HOCU1,4,Jun  2 2005,FRPE,green ash,< 1.0 cm,2
HOCU1,4,Jun  2 2005,LONIC,honeysuckle,1.1 - 2.5 cm,5
HOCU1,4,Jun  2 2005,LONIC,honeysuckle,2.6 - 8.0 cm,1
HOCU1,4,Jun  2 2005,QUVE,black oak,8.1 - 15.0 cm,1
HOCU1,4,Jun  2 2005,SNAG,snag,2.6 - 8.0 cm,1
HOCU1,4,Jun  2 2005,SNAG,snag,8.1 - 15.0 cm,1
HOCU1,4,May 31 2006,ACSA3,sugar maple,< 1.0 cm,6
HOCU1,4,May 31 2006,ACSA3,sugar maple,1.1 - 2.5 cm,13
HOCU1,4,May 31 2006,ACSA3,sugar maple,2.6 - 8.0 cm,1
HOCU1,4,May 31 2006,ACSA3,sugar maple,8.1 - 15.0 cm,1
HOCU1,4,May 31 2006,FRPE,green ash,< 1.0 cm,1
HOCU1,4,May 31 2006,FRPE,green ash,1.1 - 2.5 cm,2
HOCU1,4,May 31 2006,JUNI,black walnut,2.6 - 8.0 cm,1
HOCU1,4,May 31 2006,LONIC,honeysuckle,1.1 - 2.5 cm,4
HOCU11,1,Jun  3 2005,ACNE2,boxelder,1.1 - 2.5 cm,1
HOCU11,1,Jun  3 2005,JUNI,black walnut,2.6 - 8.0 cm,2
HOCU11,1,Jun  3 2005,JUNI,black walnut,8.1 - 15.0 cm,1
HOCU11,1,Jun 12 2007,JUNI,black walnut,8.1 - 15.0 cm,2
HOCU11,1,Jun 12 2007,JUNI,black walnut,23.1 - 38.0 cm,1
HOCU11,1,Jun 12 2007,MORU2,red mulberry,2.6 - 8.0 cm,1
HOCU11,1,Jun 12 2007,MORU2,red mulberry,8.1 - 15.0 cm,1
HOCU11,1,May 12 2015,ACNE2,boxelder,< 1.0 cm,2
HOCU11,1,May 12 2015,ACNE2,boxelder,1.1 - 2.5 cm,1
HOCU11,1,May 12 2015,ACNE2,boxelder,2.6 - 8.0 cm,1
HOCU11,1,May 12 2015,JUNI,black walnut,15.1 - 23.0 cm,1
HOCU11,1,May 12 2015,JUNI,black walnut,23.1 - 38.0 cm,1
HOCU11,1,May 12 2015,ULAM,American elm,8.1 - 15.0 cm,1
HOCU11,1,May 15 2019,ACER,maple spp,< 1.0 cm,4
HOCU11,1,May 15 2019,ACER,maple spp,1.1 - 2.5 cm,5
HOCU11,1,May 15 2019,ACER,maple spp,2.6 - 8.0 cm,1
HOCU11,1,May 15 2019,JUGLA,walnuts,15.1 - 23.0 cm,1
HOCU11,1,May 15 2019,MORUS,mulberry,2.6 - 8.0 cm,6
HOCU11,1,May 15 2019,SNAG,snag,1.1 - 2.5 cm,2
HOCU11,1,May 15 2019,ULMUS,elm,8.1 - 15.0 cm,1
HOCU11,1,May 22 2011,ACNE2,boxelder,< 1.0 cm,6
HOCU11,1,May 22 2011,ACNE2,boxelder,2.6 - 8.0 cm,2
HOCU11,1,May 22 2011,JUNI,black walnut,15.1 - 23.0 cm,1
HOCU11,1,May 22 2011,JUNI,black walnut,23.1 - 38.0 cm,1
HOCU11,1,May 22 2011,MOAL,white mulberry,2.6 - 8.0 cm,3
HOCU11,1,May 22 2011,ULAM,American elm,8.1 - 15.0 cm,2
HOCU11,1,May 31 2006,ACNE2,boxelder,1.1 - 2.5 cm,1
HOCU11,1,May 31 2006,ACNE2,boxelder,2.6 - 8.0 cm,1
HOCU11,1,May 31 2006,GLTR,honeylocust,2.6 - 8.0 cm,1
HOCU11,1,May 31 2006,JUNI,black walnut,2.6 - 8.0 cm,1
HOCU11,1,May 31 2006,MOAL,white mulberry,2.6 - 8.0 cm,2
HOCU11,2,Jun  3 2005,ACNE2,boxelder,< 1.0 cm,9
HOCU11,2,Jun  3 2005,ACNE2,boxelder,2.6 - 8.0 cm,6
HOCU11,2,Jun  3 2005,JUNI,black walnut,< 1.0 cm,1
HOCU11,2,Jun  3 2005,JUNI,black walnut,2.6 - 8.0 cm,2
HOCU11,2,Jun  3 2005,MOAL,white mulberry,2.6 - 8.0 cm,4
HOCU11,2,May 31 2006,ACNE2,boxelder,< 1.0 cm,4
HOCU11,2,May 31 2006,ACNE2,boxelder,1.1 - 2.5 cm,1
HOCU11,2,May 31 2006,ACNE2,boxelder,8.1 - 15.0 cm,1
HOCU11,2,May 31 2006,ACNE2,boxelder,23.1 - 38.0 cm,2
HOCU11,2,May 31 2006,SNAG,snag,< 1.0 cm,2
HOCU11,3,Jun  3 2005,AEGL,Ohio buckeye,< 1.0 cm,2
HOCU11,3,Jun  3 2005,AEGL,Ohio buckeye,2.6 - 8.0 cm,3
HOCU11,3,Jun  3 2005,AEGL,Ohio buckeye,8.1 - 15.0 cm,4
HOCU11,3,Jun  3 2005,AEGL,Ohio buckeye,15.1 - 23.0 cm,1
HOCU11,3,Jun  3 2005,JUNI,black walnut,8.1 - 15.0 cm,1
HOCU11,3,Jun  3 2005,JUNI,black walnut,15.1 - 23.0 cm,1
HOCU11,3,Jun  3 2005,MOAL,white mulberry,2.6 - 8.0 cm,1
HOCU11,3,May 31 2006,JUNI,black walnut,8.1 - 15.0 cm,3
HOCU11,3,May 31 2006,JUNI,black walnut,15.1 - 23.0 cm,1
HOCU11,4,Jun  3 2005,CEOC,common hackberry,2.6 - 8.0 cm,1
HOCU11,4,Jun  3 2005,GYDI,Kentucky coffeetree,8.1 - 15.0 cm,2
HOCU11,4,Jun  3 2005,JUNI,black walnut,2.6 - 8.0 cm,1
HOCU11,4,Jun  3 2005,JUNI,black walnut,23.1 - 38.0 cm,1
HOCU11,4,Jun  3 2005,PRSE2,black cherry,15.1 - 23.0 cm,1
HOCU11,4,Jun  3 2005,PRSE2,black cherry,23.1 - 38.0 cm,2
HOCU11,4,May 31 2006,ACNE2,boxelder,8.1 - 15.0 cm,2
HOCU11,4,May 31 2006,AEGL,Ohio buckeye,< 1.0 cm,1
HOCU11,4,May 31 2006,CEOC,common hackberry,< 1.0 cm,1
HOCU11,4,May 31 2006,CEOC,common hackberry,1.1 - 2.5 cm,2
HOCU11,4,May 31 2006,CEOC,common hackberry,2.6 - 8.0 cm,9
HOCU11,4,May 31 2006,CEOC,common hackberry,8.1 - 15.0 cm,5
HOCU11,4,May 31 2006,CEOC,common hackberry,15.1 - 23.0 cm,1
HOCU11,4,May 31 2006,GLTR,honeylocust,23.1 - 38.0 cm,1
HOCU11,4,May 31 2006,JUNI,black walnut,2.6 - 8.0 cm,1
HOCU11,4,May 31 2006,JUNI,black walnut,15.1 - 23.0 cm,2
HOCU11,4,May 31 2006,JUNI,black walnut,23.1 - 38.0 cm,1
HOCU13,1,Jun  1 2005,ACSA3,sugar maple,2.6 - 8.0 cm,1
HOCU13,1,Jun  1 2005,AEGL,Ohio buckeye,2.6 - 8.0 cm,2
HOCU13,1,Jun  1 2005,CRATA,hawthorn,< 1.0 cm,50
HOCU13,1,Jun  1 2005,CRATA,hawthorn,1.1 - 2.5 cm,8
HOCU13,1,Jun  1 2005,CRATA,hawthorn,2.6 - 8.0 cm,8
HOCU13,1,Jun  1 2005,ELAN,Russian olive,< 1.0 cm,2
HOCU13,1,Jun  1 2005,ELAN,Russian olive,1.1 - 2.5 cm,3
HOCU13,1,Jun  1 2005,ELAN,Russian olive,2.6 - 8.0 cm,6
HOCU13,1,Jun  1 2005,FRAM2,white ash,< 1.0 cm,1
HOCU13,1,Jun  1 2005,FRAM2,white ash,2.6 - 8.0 cm,2
HOCU13,1,Jun  1 2005,PRSE2,black cherry,1.1 - 2.5 cm,1
HOCU13,1,Jun  1 2005,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU13,1,Jun  1 2005,ULAM,American elm,2.6 - 8.0 cm,1
HOCU13,1,Jun  1 2006,ACSA3,sugar maple,2.6 - 8.0 cm,1
HOCU13,1,Jun  1 2006,CRATA,hawthorn,1.1 - 2.5 cm,44
HOCU13,1,Jun  1 2006,CRATA,hawthorn,2.6 - 8.0 cm,56
HOCU13,1,Jun  1 2006,CRATA,hawthorn,8.1 - 15.0 cm,1
HOCU13,1,Jun  1 2006,ELAN,Russian olive,1.1 - 2.5 cm,2
HOCU13,1,Jun  1 2006,FRAM2,white ash,< 1.0 cm,1
HOCU13,1,Jun  1 2006,FRAM2,white ash,2.6 - 8.0 cm,3
HOCU13,1,Jun  1 2006,FRAM2,white ash,8.1 - 15.0 cm,1
HOCU13,1,Jun  1 2006,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU13,1,Jun  1 2006,PRSE2,black cherry,8.1 - 15.0 cm,1
HOCU13,1,Jun  1 2006,SNAG,snag,2.6 - 8.0 cm,1
HOCU13,1,Jun  1 2006,ULAM,American elm,2.6 - 8.0 cm,1
HOCU13,1,Jun 13 2007,CRATA,hawthorn,< 1.0 cm,6
HOCU13,1,Jun 13 2007,CRATA,hawthorn,1.1 - 2.5 cm,16
HOCU13,1,Jun 13 2007,CRATA,hawthorn,2.6 - 8.0 cm,37
HOCU13,1,Jun 13 2007,ELAN,Russian olive,1.1 - 2.5 cm,2
HOCU13,1,Jun 13 2007,ELAN,Russian olive,2.6 - 8.0 cm,4
HOCU13,1,Jun 13 2007,FRPE,green ash,2.6 - 8.0 cm,4
HOCU13,1,Jun 13 2007,FRPE,green ash,8.1 - 15.0 cm,2
HOCU13,1,Jun 13 2007,PRSE2,black cherry,15.1 - 23.0 cm,1
HOCU13,1,May 13 2015,ACRU,red maple,2.6 - 8.0 cm,1
HOCU13,1,May 13 2015,CRATA,hawthorn,1.1 - 2.5 cm,2
HOCU13,1,May 13 2015,ELAN,Russian olive,< 1.0 cm,14
HOCU13,1,May 13 2015,ELAN,Russian olive,1.1 - 2.5 cm,2
HOCU13,1,May 13 2015,ELAN,Russian olive,2.6 - 8.0 cm,1
HOCU13,1,May 13 2015,FRAM2,white ash,8.1 - 15.0 cm,1
HOCU13,1,May 13 2015,JUNI,black walnut,2.6 - 8.0 cm,1
HOCU13,1,May 13 2015,PRUNU,plum,2.6 - 8.0 cm,1
HOCU13,1,May 13 2015,ULAM,American elm,8.1 - 15.0 cm,2
HOCU13,1,May 14 2019,ACER,maple spp,2.6 - 8.0 cm,2
HOCU13,1,May 14 2019,CRATA,hawthorn,< 1.0 cm,1
HOCU13,1,May 14 2019,CRATA,hawthorn,2.6 - 8.0 cm,10
HOCU13,1,May 14 2019,ELAEA,oleaster,< 1.0 cm,21
HOCU13,1,May 14 2019,ELAEA,oleaster,1.1 - 2.5 cm,6
HOCU13,1,May 14 2019,ELAEA,oleaster,2.6 - 8.0 cm,6
HOCU13,1,May 14 2019,FRAXI,ash,2.6 - 8.0 cm,1
HOCU13,1,May 14 2019,FRAXI,ash,8.1 - 15.0 cm,4
HOCU13,1,May 14 2019,FRAXI,ash,15.1 - 23.0 cm,1
HOCU13,1,May 14 2019,PRUNU,plum,2.6 - 8.0 cm,1
HOCU13,1,May 14 2019,PRUNU,plum,15.1 - 23.0 cm,1
HOCU13,1,May 14 2019,SNAG,snag,1.1 - 2.5 cm,2
HOCU13,1,May 14 2019,SNAG,snag,2.6 - 8.0 cm,5
HOCU13,1,May 14 2019,ULMUS,elm,8.1 - 15.0 cm,1
HOCU13,1,May 14 2019,ULMUS,elm,23.1 - 38.0 cm,1
HOCU13,1,May 23 2011,CRATA,hawthorn,< 1.0 cm,1
HOCU13,1,May 23 2011,CRATA,hawthorn,1.1 - 2.5 cm,24
HOCU13,1,May 23 2011,CRATA,hawthorn,2.6 - 8.0 cm,8
HOCU13,1,May 23 2011,FRAM2,white ash,8.1 - 15.0 cm,1
HOCU13,1,May 23 2011,FRAM2,white ash,15.1 - 23.0 cm,1
HOCU13,1,May 23 2011,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU13,2,Jun  1 2005,ELAN,Russian olive,1.1 - 2.5 cm,1
HOCU13,2,Jun  1 2005,ELAN,Russian olive,2.6 - 8.0 cm,7
HOCU13,2,Jun  1 2005,GLTR,honeylocust,2.6 - 8.0 cm,2
HOCU13,2,Jun  1 2005,MOAL,white mulberry,2.6 - 8.0 cm,1
HOCU13,2,Jun  1 2006,ELAN,Russian olive,1.1 - 2.5 cm,2
HOCU13,2,Jun  1 2006,ELAN,Russian olive,2.6 - 8.0 cm,4
HOCU13,3,Jun  1 2005,ACSA3,sugar maple,8.1 - 15.0 cm,1
HOCU13,3,Jun  1 2005,CRATA,hawthorn,2.6 - 8.0 cm,2
HOCU13,3,Jun  1 2005,ELAN,Russian olive,2.6 - 8.0 cm,2
HOCU13,3,Jun  1 2005,FRPE,green ash,2.6 - 8.0 cm,2
HOCU13,3,Jun  1 2005,GLTR,honeylocust,2.6 - 8.0 cm,2
HOCU13,3,Jun  1 2005,PRSE2,black cherry,2.6 - 8.0 cm,5
HOCU13,3,Jun  1 2005,SAAL5,sassafras,8.1 - 15.0 cm,1
HOCU13,3,Jun  1 2005,ULAM,American elm,2.6 - 8.0 cm,4
HOCU13,3,Jun  1 2006,ACSA3,sugar maple,1.1 - 2.5 cm,1
HOCU13,3,Jun  1 2006,CRATA,hawthorn,< 1.0 cm,4
HOCU13,3,Jun  1 2006,CRATA,hawthorn,1.1 - 2.5 cm,2
HOCU13,3,Jun  1 2006,CRATA,hawthorn,2.6 - 8.0 cm,4
HOCU13,3,Jun  1 2006,ELAN,Russian olive,< 1.0 cm,16
HOCU13,3,Jun  1 2006,ELAN,Russian olive,1.1 - 2.5 cm,5
HOCU13,3,Jun  1 2006,ELAN,Russian olive,2.6 - 8.0 cm,6
HOCU13,3,Jun  1 2006,FRAM2,white ash,1.1 - 2.5 cm,1
HOCU13,3,Jun  1 2006,SAAL5,sassafras,2.6 - 8.0 cm,1
HOCU13,3,Jun  1 2006,SNAG,snag,1.1 - 2.5 cm,1
HOCU13,3,Jun  1 2006,ULAM,American elm,1.1 - 2.5 cm,1
HOCU13,3,Jun  1 2006,ULAM,American elm,2.6 - 8.0 cm,2
HOCU13,4,Jun  1 2005,ACSA3,sugar maple,2.6 - 8.0 cm,1
HOCU13,4,Jun  1 2005,ELAN,Russian olive,< 1.0 cm,7
HOCU13,4,Jun  1 2005,FRPE,green ash,< 1.0 cm,1
HOCU13,4,Jun  1 2005,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU13,4,Jun  1 2005,ULAM,American elm,1.1 - 2.5 cm,1
HOCU13,4,Jun  1 2005,ULAM,American elm,2.6 - 8.0 cm,8
HOCU13,4,Jun  1 2006,CRATA,hawthorn,1.1 - 2.5 cm,1
HOCU13,4,Jun  1 2006,CRATA,hawthorn,2.6 - 8.0 cm,1
HOCU13,4,Jun  1 2006,ELAN,Russian olive,< 1.0 cm,1
HOCU13,4,Jun  1 2006,ELAN,Russian olive,1.1 - 2.5 cm,6
HOCU13,4,Jun  1 2006,FRAM2,white ash,< 1.0 cm,1
HOCU13,4,Jun  1 2006,FRAM2,white ash,1.1 - 2.5 cm,1
HOCU13,4,Jun  1 2006,FRAM2,white ash,2.6 - 8.0 cm,6
HOCU13,4,Jun  1 2006,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU13,4,Jun  1 2006,ULAM,American elm,2.6 - 8.0 cm,2
HOCU16,1,Jun  1 2005,ELAN,Russian olive,2.6 - 8.0 cm,15
HOCU16,2,Jun  1 2005,ELAN,Russian olive,< 1.0 cm,1
HOCU17,1,Jun  1 2006,ELAN,Russian olive,2.6 - 8.0 cm,22
HOCU17,1,Jun  1 2006,ELAN,Russian olive,8.1 - 15.0 cm,1
HOCU17,1,Jun  1 2006,FRPE,green ash,1.1 - 2.5 cm,2
HOCU17,1,Jun 13 2007,ELAN,Russian olive,1.1 - 2.5 cm,4
HOCU17,1,Jun 13 2007,ELAN,Russian olive,2.6 - 8.0 cm,2
HOCU17,1,Jun 13 2007,ELAN,Russian olive,8.1 - 15.0 cm,2
HOCU17,1,May 23 2011,ELUM,autumn olive,< 1.0 cm,4
HOCU17,1,May 23 2011,ELUM,autumn olive,1.1 - 2.5 cm,2
HOCU17,1,May 23 2011,ELUM,autumn olive,2.6 - 8.0 cm,1
HOCU17,1,May 23 2011,MAPO,osage orange,1.1 - 2.5 cm,1
HOCU17,2,Jun  1 2006,ACNE2,boxelder,2.6 - 8.0 cm,1
HOCU17,2,Jun  1 2006,CRATA,hawthorn,< 1.0 cm,1
HOCU17,4,Jun  1 2006,ELAN,Russian olive,1.1 - 2.5 cm,7
HOCU17,4,Jun  1 2006,ELAN,Russian olive,2.6 - 8.0 cm,8
HOCU17,4,Jun  1 2006,PRSE2,black cherry,8.1 - 15.0 cm,2
HOCU17,4,Jun  1 2006,SANIC4,American black elderberry,1.1 - 2.5 cm,1
HOCU17,4,Jun  1 2006,SANIC4,American black elderberry,2.6 - 8.0 cm,1
HOCU18,1,Jun  1 2006,JUNI,black walnut,15.1 - 23.0 cm,1
HOCU18,1,May 13 2015,ACRU,red maple,8.1 - 15.0 cm,1
HOCU18,1,May 23 2011,ACRU,red maple,2.6 - 8.0 cm,1
HOCU18,3,Jun  1 2005,ACSA3,sugar maple,23.1 - 38.0 cm,6
HOCU18,3,Jun  1 2006,ACSA2,silver maple,23.1 - 38.0 cm,1
HOCU2,1,Jun  1 2005,ACNE2,boxelder,1.1 - 2.5 cm,2
HOCU2,1,Jun  1 2005,ACNE2,boxelder,2.6 - 8.0 cm,8
HOCU2,1,Jun  1 2005,ACNE2,boxelder,8.1 - 15.0 cm,1
HOCU2,1,Jun  1 2005,ACNE2,boxelder,15.1 - 23.0 cm,1
HOCU2,1,Jun  1 2005,CEOC,common hackberry,2.6 - 8.0 cm,1
HOCU2,1,Jun  1 2005,FRPE,green ash,1.1 - 2.5 cm,1
HOCU2,1,Jun  1 2005,LONIC,honeysuckle,< 1.0 cm,4
HOCU2,1,Jun  1 2005,LONIC,honeysuckle,1.1 - 2.5 cm,16
HOCU2,1,Jun  1 2005,SNAG,snag,2.6 - 8.0 cm,2
HOCU2,1,Jun  1 2005,SNAG,snag,> 38.0 cm,1
HOCU2,1,Jun 12 2007,ACNE2,boxelder,1.1 - 2.5 cm,1
HOCU2,1,Jun 12 2007,ACNE2,boxelder,2.6 - 8.0 cm,4
HOCU2,1,Jun 12 2007,ACNE2,boxelder,8.1 - 15.0 cm,3
HOCU2,1,Jun 12 2007,ACNE2,boxelder,15.1 - 23.0 cm,2
HOCU2,1,Jun 12 2007,ACNE2,boxelder,23.1 - 38.0 cm,1
HOCU2,1,Jun 12 2007,CRATA,hawthorn,< 1.0 cm,3
HOCU2,1,Jun 12 2007,CRATA,hawthorn,1.1 - 2.5 cm,4
HOCU2,1,Jun 12 2007,CRATA,hawthorn,2.6 - 8.0 cm,1
HOCU2,1,Jun 12 2007,JUNI,black walnut,2.6 - 8.0 cm,2
HOCU2,1,Jun 12 2007,JUNI,black walnut,8.1 - 15.0 cm,1
HOCU2,1,Jun 12 2007,JUNI,black walnut,15.1 - 23.0 cm,1
HOCU2,1,Jun 12 2007,SNAG,snag,2.6 - 8.0 cm,2
HOCU2,1,May 12 2015,ACNE2,boxelder,< 1.0 cm,1
HOCU2,1,May 12 2015,ACNE2,boxelder,2.6 - 8.0 cm,1
HOCU2,1,May 12 2015,ACNE2,boxelder,8.1 - 15.0 cm,1
HOCU2,1,May 12 2015,CECA4,eastern redbud,1.1 - 2.5 cm,1
HOCU2,1,May 12 2015,FRAM2,white ash,< 1.0 cm,2
HOCU2,1,May 12 2015,FRAM2,white ash,2.6 - 8.0 cm,1
HOCU2,1,May 12 2015,FRAM2,white ash,8.1 - 15.0 cm,1
HOCU2,1,May 12 2015,LOMO2,Morrow's honeysuckle,< 1.0 cm,34
HOCU2,1,May 12 2015,LOMO2,Morrow's honeysuckle,1.1 - 2.5 cm,4
HOCU2,1,May 12 2015,ROPS,black locust,8.1 - 15.0 cm,1
HOCU2,1,May 12 2015,SNAG,snag,2.6 - 8.0 cm,2
HOCU2,1,May 12 2015,SNAG,snag,8.1 - 15.0 cm,1
HOCU2,1,May 12 2015,SNAG,snag,15.1 - 23.0 cm,1
HOCU2,1,May 12 2015,ULMUS,elm,8.1 - 15.0 cm,1
HOCU2,1,May 14 2019,ACER,maple spp,< 1.0 cm,4
HOCU2,1,May 14 2019,ACER,maple spp,1.1 - 2.5 cm,1
HOCU2,1,May 14 2019,ACER,maple spp,2.6 - 8.0 cm,4
HOCU2,1,May 14 2019,CELTI,hackberry,8.1 - 15.0 cm,1
HOCU2,1,May 14 2019,CERCI,redbuds,1.1 - 2.5 cm,4
HOCU2,1,May 14 2019,FRAXI,ash,< 1.0 cm,3
HOCU2,1,May 14 2019,FRAXI,ash,1.1 - 2.5 cm,5
HOCU2,1,May 14 2019,FRAXI,ash,8.1 - 15.0 cm,1
HOCU2,1,May 14 2019,JUGLA,walnuts,1.1 - 2.5 cm,2
HOCU2,1,May 14 2019,PRUNU,plum,8.1 - 15.0 cm,1
HOCU2,1,May 14 2019,SNAG,snag,< 1.0 cm,1
HOCU2,1,May 14 2019,SNAG,snag,1.1 - 2.5 cm,4
HOCU2,1,May 14 2019,SNAG,snag,2.6 - 8.0 cm,3
HOCU2,1,May 14 2019,SNAG,snag,15.1 - 23.0 cm,1
HOCU2,1,May 14 2019,ULMUS,elm,2.6 - 8.0 cm,1
HOCU2,1,May 22 2011,ACNE2,boxelder,< 1.0 cm,5
HOCU2,1,May 22 2011,ACNE2,boxelder,2.6 - 8.0 cm,3
HOCU2,1,May 22 2011,ACNE2,boxelder,8.1 - 15.0 cm,1
HOCU2,1,May 22 2011,ACNE2,boxelder,15.1 - 23.0 cm,1
HOCU2,1,May 22 2011,CEOC,common hackberry,2.6 - 8.0 cm,1
HOCU2,1,May 22 2011,FRAM2,white ash,< 1.0 cm,1
HOCU2,1,May 22 2011,FRAM2,white ash,1.1 - 2.5 cm,3
HOCU2,1,May 22 2011,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU2,1,May 22 2011,PRSE2,black cherry,8.1 - 15.0 cm,1
HOCU2,1,May 22 2011,ULRU,slippery elm,1.1 - 2.5 cm,1
HOCU2,1,May 22 2011,ULRU,slippery elm,8.1 - 15.0 cm,2
HOCU2,1,May 31 2006,ACNE2,boxelder,< 1.0 cm,3
HOCU2,1,May 31 2006,ACNE2,boxelder,1.1 - 2.5 cm,1
HOCU2,1,May 31 2006,ACNE2,boxelder,2.6 - 8.0 cm,7
HOCU2,1,May 31 2006,ACNE2,boxelder,8.1 - 15.0 cm,2
HOCU2,1,May 31 2006,ACSA3,sugar maple,< 1.0 cm,1
HOCU2,1,May 31 2006,ACSA3,sugar maple,1.1 - 2.5 cm,2
HOCU2,1,May 31 2006,ACSA3,sugar maple,2.6 - 8.0 cm,1
HOCU2,1,May 31 2006,FRAM2,white ash,2.6 - 8.0 cm,2
HOCU2,1,May 31 2006,JUNI,black walnut,2.6 - 8.0 cm,1
HOCU2,1,May 31 2006,LONIC,honeysuckle,1.1 - 2.5 cm,4
HOCU2,1,May 31 2006,LONIC,honeysuckle,2.6 - 8.0 cm,1
HOCU2,1,May 31 2006,SNAG,snag,1.1 - 2.5 cm,3
HOCU2,1,May 31 2006,SNAG,snag,2.6 - 8.0 cm,5
HOCU2,1,May 31 2006,SNAG,snag,8.1 - 15.0 cm,1
HOCU2,1,May 31 2006,SNAG,snag,15.1 - 23.0 cm,1
HOCU2,1,May 31 2006,ULAM,American elm,2.6 - 8.0 cm,2
HOCU2,1,May 31 2006,ULAM,American elm,23.1 - 38.0 cm,1
HOCU2,2,Jun  1 2005,ACSA3,sugar maple,2.6 - 8.0 cm,2
HOCU2,2,Jun  1 2005,CARYA,hickory,1.1 - 2.5 cm,2
HOCU2,2,Jun  1 2005,LONIC,honeysuckle,1.1 - 2.5 cm,3
HOCU2,2,Jun  1 2005,LONIC,honeysuckle,2.6 - 8.0 cm,2
HOCU2,2,Jun  1 2005,TIAM,American basswood,8.1 - 15.0 cm,1
HOCU2,2,Jun  1 2005,TIAM,American basswood,15.1 - 23.0 cm,1
HOCU2,2,Jun  1 2005,ULAM,American elm,2.6 - 8.0 cm,1
HOCU2,2,Jun  1 2005,ULAM,American elm,8.1 - 15.0 cm,1
HOCU2,2,May 31 2006,FRAM2,white ash,< 1.0 cm,6
HOCU2,2,May 31 2006,LONIC,honeysuckle,< 1.0 cm,28
HOCU2,2,May 31 2006,LONIC,honeysuckle,1.1 - 2.5 cm,1
HOCU2,2,May 31 2006,SNAG,snag,2.6 - 8.0 cm,1
HOCU2,2,May 31 2006,ULAM,American elm,8.1 - 15.0 cm,1
HOCU2,3,Jun  1 2005,ACSA2,silver maple,15.1 - 23.0 cm,1
HOCU2,3,Jun  1 2005,ACSA3,sugar maple,< 1.0 cm,2
HOCU2,3,Jun  1 2005,CEOC,common hackberry,2.6 - 8.0 cm,1
HOCU2,3,Jun  1 2005,CEOC,common hackberry,15.1 - 23.0 cm,1
HOCU2,3,Jun  1 2005,LONIC,honeysuckle,< 1.0 cm,1
HOCU2,3,Jun  1 2005,LONIC,honeysuckle,1.1 - 2.5 cm,4
HOCU2,3,Jun  1 2005,PRSE2,black cherry,1.1 - 2.5 cm,3
HOCU2,3,Jun  1 2005,PRSE2,black cherry,2.6 - 8.0 cm,2
HOCU2,3,Jun  1 2005,SNAG,snag,15.1 - 23.0 cm,1
HOCU2,3,Jun  1 2005,ULAM,American elm,2.6 - 8.0 cm,1
HOCU2,3,Jun  1 2005,ULAM,American elm,8.1 - 15.0 cm,1
HOCU2,3,Jun  1 2005,ULAM,American elm,15.1 - 23.0 cm,1
HOCU2,3,May 31 2006,ACSA2,silver maple,2.6 - 8.0 cm,1
HOCU2,3,May 31 2006,ACSA2,silver maple,8.1 - 15.0 cm,1
HOCU2,3,May 31 2006,ACSA3,sugar maple,< 1.0 cm,2
HOCU2,3,May 31 2006,ACSA3,sugar maple,1.1 - 2.5 cm,1
HOCU2,3,May 31 2006,ACSA3,sugar maple,15.1 - 23.0 cm,1
HOCU2,3,May 31 2006,LONIC,honeysuckle,< 1.0 cm,33
HOCU2,3,May 31 2006,LONIC,honeysuckle,1.1 - 2.5 cm,10
HOCU2,3,May 31 2006,MOAL,white mulberry,2.6 - 8.0 cm,1
HOCU2,3,May 31 2006,PRSE2,black cherry,1.1 - 2.5 cm,1
HOCU2,3,May 31 2006,PRSE2,black cherry,2.6 - 8.0 cm,1
HOCU2,3,May 31 2006,PRSE2,black cherry,8.1 - 15.0 cm,1
HOCU2,3,May 31 2006,SNAG,snag,< 1.0 cm,20
HOCU2,3,May 31 2006,SNAG,snag,15.1 - 23.0 cm,1
HOCU2,4,Jun  1 2005,ACSA3,sugar maple,< 1.0 cm,1
HOCU2,4,Jun  1 2005,ACSA3,sugar maple,1.1 - 2.5 cm,1
HOCU2,4,Jun  1 2005,CEOC,common hackberry,2.6 - 8.0 cm,1
HOCU2,4,Jun  1 2005,FRAM2,white ash,< 1.0 cm,6
HOCU2,4,Jun  1 2005,FRAM2,white ash,1.1 - 2.5 cm,7
HOCU2,4,Jun  1 2005,JUNI,black walnut,23.1 - 38.0 cm,1
HOCU2,4,Jun  1 2005,LONIC,honeysuckle,< 1.0 cm,36
HOCU2,4,Jun  1 2005,LONIC,honeysuckle,1.1 - 2.5 cm,8
HOCU2,4,Jun  1 2005,PRSE2,black cherry,15.1 - 23.0 cm,2
HOCU2,4,May 31 2006,ACSA3,sugar maple,< 1.0 cm,1
HOCU2,4,May 31 2006,FRAM2,white ash,1.1 - 2.5 cm,1
HOCU2,4,May 31 2006,JUNI,black walnut,23.1 - 38.0 cm,1
