Plot,SubPlot,EventDate,Height,Vegetation,Count
HOCU20,1,Jun  2 2006,1 - 2 m,Herbaceous,1
HOCU20,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU20,1,Jun 12 2007,1 - 2 m,Herbaceous,1
HOCU20,1,May 14 2015,0 - 1 m,Herbaceous,4
HOCU20,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU20,1,May 24 2011,0 - 1 m,Herbaceous,4
HOCU20,2,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU20,2,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU20,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU20,3,Jun  2 2005,1 - 2 m,Herbaceous,1
HOCU20,3,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU20,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU21,1,Jun  2 2005,0 - 1 m,Deciduous,1
HOCU21,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU21,1,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU21,1,Jun  2 2006,1 - 2 m,Deciduous,1
HOCU21,1,Jun  2 2006,1 - 2 m,Herbaceous,1
HOCU21,1,Jun  2 2006,2 - 3 m,Deciduous,1
HOCU21,1,Jun  2 2006,6 - 7 m,Deciduous,1
HOCU21,1,Jun 12 2007,0 - 1 m,Deciduous,1
HOCU21,1,Jun 12 2007,0 - 1 m,Herbaceous,2
HOCU21,1,Jun 12 2007,1 - 2 m,Deciduous,1
HOCU21,1,Jun 12 2007,2 - 3 m,Deciduous,1
HOCU21,1,Jun 12 2007,7 - 7.5 m,Deciduous,1
HOCU21,1,May 14 2015,0 - 1 m,Herbaceous,4
HOCU21,1,May 14 2015,1 - 2 m,Deciduous,1
HOCU21,1,May 14 2015,2 - 3 m,Deciduous,1
HOCU21,1,May 14 2015,3 - 4 m,Deciduous,1
HOCU21,1,May 15 2019,0 - 1 m,Deciduous,1
HOCU21,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU21,1,May 15 2019,1 - 2 m,Deciduous,3
HOCU21,1,May 15 2019,3 - 4 m,Deciduous,1
HOCU21,1,May 15 2019,4 - 5 m,Deciduous,1
HOCU21,1,May 15 2019,5 - 6 m,Deciduous,1
HOCU21,1,May 15 2019,6 - 7 m,Deciduous,1
HOCU21,1,May 15 2019,7 - 7.5 m,Deciduous,1
HOCU21,2,Jun  2 2005,0 - 1 m,Herbaceous,2
HOCU21,2,Jun  2 2005,2 - 3 m,Deciduous,1
HOCU21,2,Jun  2 2005,5 - 6 m,Deciduous,1
HOCU21,2,Jun  2 2005,6 - 7 m,Deciduous,1
HOCU21,2,Jun  2 2006,0 - 1 m,Herbaceous,3
HOCU21,2,Jun  2 2006,1 - 2 m,Deciduous,1
HOCU21,2,Jun  2 2006,3 - 4 m,Deciduous,1
HOCU21,2,Jun  2 2006,4 - 5 m,Deciduous,1
HOCU21,3,Jun  2 2005,0 - 1 m,Herbaceous,3
HOCU21,3,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU21,3,Jun  2 2006,4 - 5 m,Deciduous,2
HOCU21,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU21,4,Jun  2 2005,2 - 3 m,Deciduous,1
HOCU21,4,Jun  2 2005,3 - 4 m,Deciduous,1
HOCU21,4,Jun  2 2005,4 - 5 m,Deciduous,2
HOCU21,4,Jun  2 2005,5 - 6 m,Deciduous,2
HOCU21,4,Jun  2 2005,6 - 7 m,Deciduous,1
HOCU21,4,Jun  2 2005,7 - 7.5 m,Deciduous,2
HOCU21,4,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU21,4,Jun  2 2006,2 - 3 m,Deciduous,2
HOCU21,4,Jun  2 2006,3 - 4 m,Deciduous,1
HOCU21,4,Jun  2 2006,4 - 5 m,Deciduous,1
HOCU21,4,Jun  2 2006,5 - 6 m,Deciduous,1
HOCU22,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU22,1,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU22,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU22,1,May 14 2015,0 - 1 m,Herbaceous,4
HOCU22,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU22,1,May 24 2011,0 - 1 m,Herbaceous,4
HOCU22,2,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU22,2,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU22,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU22,3,Jun  2 2005,1 - 2 m,Herbaceous,1
HOCU22,3,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU22,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU22,4,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU23,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU23,1,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU23,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU23,1,May 14 2015,0 - 1 m,Herbaceous,4
HOCU23,1,May 14 2015,1 - 2 m,Herbaceous,4
HOCU23,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU23,1,May 24 2011,0 - 1 m,Herbaceous,4
HOCU23,2,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU23,2,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU23,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU23,3,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU23,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU23,4,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU24,1,Jun  1 2006,0 - 1 m,Deciduous,1
HOCU24,1,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU24,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU24,1,Jun 13 2007,0 - 1 m,Herbaceous,4
HOCU24,1,May 13 2015,0 - 1 m,Herbaceous,4
HOCU24,1,May 16 2019,0 - 1 m,Herbaceous,4
HOCU24,1,May 23 2011,0 - 1 m,Herbaceous,4
HOCU24,2,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU24,2,Jun  3 2005,0 - 1 m,Deciduous,1
HOCU24,2,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU24,3,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU24,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU24,4,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU24,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU25,1,Jun  1 2006,0 - 1 m,Deciduous,1
HOCU25,1,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU25,1,Jun  3 2005,0 - 1 m,Deciduous,1
HOCU25,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU25,1,Jun 13 2007,0 - 1 m,Herbaceous,4
HOCU25,1,May 13 2015,0 - 1 m,Herbaceous,4
HOCU25,1,May 16 2019,0 - 1 m,Deciduous,1
HOCU25,1,May 16 2019,0 - 1 m,Herbaceous,4
HOCU25,1,May 23 2011,0 - 1 m,Herbaceous,4
HOCU25,1,May 23 2011,1 - 2 m,Herbaceous,1
HOCU25,2,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU25,2,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU25,2,Jun  3 2005,1 - 2 m,Herbaceous,1
HOCU25,3,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU25,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU25,4,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU25,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU26,1,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU26,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU26,1,Jun 13 2007,0 - 1 m,Herbaceous,4
HOCU26,1,May 13 2015,0 - 1 m,Herbaceous,4
HOCU26,1,May 16 2019,0 - 1 m,Herbaceous,4
HOCU26,1,May 23 2011,0 - 1 m,Herbaceous,4
HOCU26,2,Jun  1 2006,0 - 1 m,Deciduous,1
HOCU26,2,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU26,2,Jun  1 2006,1 - 2 m,Deciduous,1
HOCU26,2,Jun  1 2006,4 - 5 m,Deciduous,1
HOCU26,2,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU26,2,Jun  3 2005,2 - 3 m,Deciduous,1
HOCU26,2,Jun  3 2005,3 - 4 m,Deciduous,1
HOCU26,2,Jun  3 2005,4 - 5 m,Deciduous,1
HOCU26,2,Jun  3 2005,7 - 7.5 m,Deciduous,1
HOCU26,3,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU26,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU26,4,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU26,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU27,1,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU27,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU27,1,Jun 13 2007,0 - 1 m,Herbaceous,4
HOCU27,1,May 13 2015,0 - 1 m,Herbaceous,4
HOCU27,1,May 16 2019,0 - 1 m,Herbaceous,4
HOCU27,1,May 23 2011,0 - 1 m,Herbaceous,4
HOCU27,2,Jun  1 2006,0 - 1 m,Herbaceous,1
HOCU27,2,Jun  3 2005,0 - 1 m,Herbaceous,2
HOCU27,3,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU27,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU27,4,Jun  1 2006,0 - 1 m,Herbaceous,4
HOCU27,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU29,1,May 16 2019,0 - 1 m,Herbaceous,4
HOCU3,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU3,1,Jun  2 2005,1 - 2 m,Herbaceous,4
HOCU3,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU3,1,May 12 2015,0 - 1 m,Herbaceous,4
HOCU3,1,May 14 2019,0 - 1 m,Herbaceous,4
HOCU3,1,May 22 2011,0 - 1 m,Herbaceous,4
HOCU3,1,May 22 2011,1 - 2 m,Herbaceous,2
HOCU3,1,May 31 2006,0 - 1 m,Herbaceous,4
HOCU3,1,May 31 2006,1 - 2 m,Herbaceous,1
HOCU3,2,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU3,2,Jun  2 2005,1 - 2 m,Herbaceous,3
HOCU3,2,May 31 2006,0 - 1 m,Herbaceous,4
HOCU3,2,May 31 2006,1 - 2 m,Herbaceous,3
HOCU3,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU3,3,Jun  2 2005,1 - 2 m,Herbaceous,3
HOCU3,3,May 31 2006,0 - 1 m,Herbaceous,4
HOCU3,3,May 31 2006,1 - 2 m,Herbaceous,4
HOCU3,4,Jun  2 2005,0 - 1 m,Deciduous,3
HOCU3,4,Jun  2 2005,0 - 1 m,Herbaceous,3
HOCU3,4,Jun  2 2005,1 - 2 m,Deciduous,1
HOCU3,4,Jun  2 2005,2 - 3 m,Deciduous,1
HOCU3,4,Jun  2 2005,3 - 4 m,Deciduous,1
HOCU3,4,Jun  2 2005,4 - 5 m,Deciduous,1
HOCU3,4,Jun  2 2005,5 - 6 m,Deciduous,1
HOCU3,4,Jun  2 2005,6 - 7 m,Deciduous,1
HOCU3,4,Jun  2 2005,7 - 7.5 m,Deciduous,2
HOCU3,4,May 31 2006,0 - 1 m,Deciduous,1
HOCU3,4,May 31 2006,0 - 1 m,Herbaceous,4
HOCU3,4,May 31 2006,1 - 2 m,Deciduous,1
HOCU3,4,May 31 2006,2 - 3 m,Deciduous,1
HOCU3,4,May 31 2006,3 - 4 m,Deciduous,2
HOCU3,4,May 31 2006,4 - 5 m,Deciduous,1
HOCU3,4,May 31 2006,5 - 6 m,Deciduous,1
HOCU3,4,May 31 2006,6 - 7 m,Deciduous,1
HOCU3,4,May 31 2006,7 - 7.5 m,Deciduous,1
HOCU30,1,May 16 2019,0 - 1 m,Herbaceous,1
HOCU4,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU4,1,Jun  2 2005,1 - 2 m,Deciduous,3
HOCU4,1,Jun  2 2005,2 - 3 m,Deciduous,1
HOCU4,1,Jun  2 2005,3 - 4 m,Deciduous,1
HOCU4,1,Jun  2 2005,5 - 6 m,Deciduous,1
HOCU4,1,Jun  2 2005,6 - 7 m,Deciduous,1
HOCU4,1,Jun  2 2005,7 - 7.5 m,Deciduous,2
HOCU4,1,Jun 12 2007,0 - 1 m,Deciduous,4
HOCU4,1,Jun 12 2007,0 - 1 m,Herbaceous,1
HOCU4,1,Jun 12 2007,1 - 2 m,Deciduous,2
HOCU4,1,Jun 12 2007,2 - 3 m,Deciduous,1
HOCU4,1,Jun 12 2007,6 - 7 m,Deciduous,1
HOCU4,1,May 12 2015,0 - 1 m,Deciduous,4
HOCU4,1,May 12 2015,0 - 1 m,Herbaceous,3
HOCU4,1,May 12 2015,1 - 2 m,Deciduous,1
HOCU4,1,May 12 2015,3 - 4 m,Deciduous,1
HOCU4,1,May 12 2015,6 - 7 m,Deciduous,1
HOCU4,1,May 12 2015,7 - 7.5 m,Deciduous,3
HOCU4,1,May 14 2019,0 - 1 m,Deciduous,1
HOCU4,1,May 14 2019,0 - 1 m,Herbaceous,4
HOCU4,1,May 14 2019,1 - 2 m,Deciduous,1
HOCU4,1,May 14 2019,2 - 3 m,Deciduous,1
HOCU4,1,May 14 2019,5 - 6 m,Deciduous,1
HOCU4,1,May 14 2019,7 - 7.5 m,Deciduous,2
HOCU4,1,May 22 2011,0 - 1 m,Deciduous,4
HOCU4,1,May 22 2011,0 - 1 m,Herbaceous,3
HOCU4,1,May 22 2011,1 - 2 m,Deciduous,2
HOCU4,1,May 22 2011,2 - 3 m,Deciduous,2
HOCU4,1,May 22 2011,3 - 4 m,Deciduous,2
HOCU4,1,May 22 2011,4 - 5 m,Deciduous,1
HOCU4,1,May 22 2011,5 - 6 m,Deciduous,2
HOCU4,1,May 22 2011,6 - 7 m,Deciduous,2
HOCU4,1,May 22 2011,7 - 7.5 m,Deciduous,3
HOCU4,1,May 31 2006,0 - 1 m,Herbaceous,4
HOCU4,1,May 31 2006,5 - 6 m,Deciduous,1
HOCU4,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU4,3,May 31 2006,0 - 1 m,Herbaceous,4
HOCU4,4,Jun  2 2005,0 - 1 m,Deciduous,1
HOCU4,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU4,4,Jun  2 2005,2 - 3 m,Deciduous,1
HOCU4,4,Jun  2 2005,3 - 4 m,Deciduous,1
HOCU4,4,Jun  2 2005,5 - 6 m,Deciduous,1
HOCU4,4,Jun  2 2005,6 - 7 m,Deciduous,1
HOCU4,4,May 31 2006,0 - 1 m,Deciduous,2
HOCU4,4,May 31 2006,0 - 1 m,Herbaceous,4
HOCU4,4,May 31 2006,1 - 2 m,Deciduous,2
HOCU4,4,May 31 2006,2 - 3 m,Deciduous,2
HOCU4,4,May 31 2006,3 - 4 m,Deciduous,1
HOCU4,4,May 31 2006,7 - 7.5 m,Deciduous,1
HOCU5,1,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU5,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU5,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU5,1,Jun 12 2007,1 - 2 m,Herbaceous,1
HOCU5,1,May 12 2015,0 - 1 m,Herbaceous,4
HOCU5,1,May 15 2019,0 - 1 m,Deciduous,2
HOCU5,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU5,1,May 22 2011,0 - 1 m,Deciduous,2
HOCU5,1,May 22 2011,0 - 1 m,Herbaceous,4
HOCU5,2,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU5,2,Jun  2 2006,1 - 2 m,Herbaceous,1
HOCU5,2,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU5,2,Jun  3 2005,1 - 2 m,Herbaceous,3
HOCU5,3,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU5,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU5,4,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU5,4,Jun  2 2006,1 - 2 m,Herbaceous,1
HOCU5,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU6,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU6,1,Jun  3 2005,1 - 2 m,Herbaceous,2
HOCU6,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU6,1,Jun 12 2007,1 - 2 m,Herbaceous,2
HOCU6,1,May 12 2015,0 - 1 m,Herbaceous,1
HOCU6,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU6,1,May 22 2011,0 - 1 m,Herbaceous,4
HOCU6,1,May 31 2006,0 - 1 m,Herbaceous,4
HOCU6,1,May 31 2006,1 - 2 m,Herbaceous,2
HOCU6,2,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU6,2,Jun  3 2005,1 - 2 m,Herbaceous,1
HOCU6,2,May 31 2006,0 - 1 m,Herbaceous,4
HOCU6,2,May 31 2006,1 - 2 m,Herbaceous,3
HOCU6,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU6,3,Jun  3 2005,1 - 2 m,Herbaceous,1
HOCU6,3,May 31 2006,0 - 1 m,Herbaceous,4
HOCU6,3,May 31 2006,1 - 2 m,Herbaceous,1
HOCU6,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU6,4,May 31 2006,0 - 1 m,Herbaceous,4
HOCU6,4,May 31 2006,1 - 2 m,Herbaceous,1
HOCU7,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU7,1,Jun  2 2005,1 - 2 m,Herbaceous,3
HOCU7,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU7,1,Jun 12 2007,1 - 2 m,Herbaceous,1
HOCU7,1,May 12 2015,0 - 1 m,Herbaceous,2
HOCU7,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU7,1,May 22 2011,0 - 1 m,Herbaceous,3
HOCU7,1,May 31 2006,0 - 1 m,Herbaceous,4
HOCU7,2,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU7,2,Jun  2 2005,1 - 2 m,Herbaceous,3
HOCU7,2,May 31 2006,0 - 1 m,Herbaceous,4
HOCU7,2,May 31 2006,1 - 2 m,Herbaceous,1
HOCU7,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU7,3,Jun  2 2005,1 - 2 m,Herbaceous,1
HOCU7,3,May 31 2006,0 - 1 m,Herbaceous,4
HOCU7,3,May 31 2006,1 - 2 m,Herbaceous,1
HOCU7,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU7,4,Jun  2 2005,1 - 2 m,Herbaceous,3
HOCU7,4,May 31 2006,0 - 1 m,Herbaceous,4
HOCU8,1,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU8,1,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU8,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU8,1,May 12 2015,0 - 1 m,Herbaceous,4
HOCU8,1,May 15 2019,0 - 1 m,Deciduous,1
HOCU8,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU8,1,May 22 2011,0 - 1 m,Herbaceous,4
HOCU8,2,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU8,2,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU8,2,Jun  2 2006,1 - 2 m,Herbaceous,1
HOCU8,3,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU8,3,Jun  2 2006,0 - 1 m,Herbaceous,3
HOCU8,4,Jun  2 2005,0 - 1 m,Herbaceous,4
HOCU8,4,Jun  2 2005,1 - 2 m,Herbaceous,2
HOCU8,4,Jun  2 2005,4 - 5 m,Deciduous,1
HOCU8,4,Jun  2 2005,5 - 6 m,Deciduous,1
HOCU8,4,Jun  2 2005,6 - 7 m,Deciduous,1
HOCU8,4,Jun  2 2005,7 - 7.5 m,Deciduous,1
HOCU8,4,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU8,4,Jun  2 2006,1 - 2 m,Herbaceous,1
HOCU8,4,Jun  2 2006,5 - 6 m,Deciduous,1
HOCU8,4,Jun  2 2006,6 - 7 m,Deciduous,1
HOCU8,4,Jun  2 2006,7 - 7.5 m,Deciduous,1
HOCU9,1,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU9,1,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU9,1,Jun 12 2007,0 - 1 m,Herbaceous,4
HOCU9,1,Jun 12 2007,1 - 2 m,Herbaceous,1
HOCU9,1,May 12 2015,0 - 1 m,Herbaceous,4
HOCU9,1,May 15 2019,0 - 1 m,Herbaceous,4
HOCU9,1,May 22 2011,0 - 1 m,Herbaceous,4
HOCU9,2,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU9,2,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU9,3,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU9,3,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU9,4,Jun  2 2006,0 - 1 m,Herbaceous,4
HOCU9,4,Jun  3 2005,0 - 1 m,Herbaceous,4
HOCU9,4,Jun  3 2005,1 - 2 m,Herbaceous,2
HOME1,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME1,1,May 13 2009,0 - 1 m,Herbaceous,4
HOME1,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME10,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME10,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME10,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME11,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME11,0,May 27 2017,1 - 2 m,Deciduous,2
HOME11,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME11,1,May 14 2013,0 - 1 m,Herbaceous,4
HOME11,1,May 21 2022,0 - 1 m,Deciduous,2
HOME11,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME11,1,May 21 2022,1 - 2 m,Deciduous,2
HOME11,1,May 21 2022,2 - 3 m,Deciduous,1
HOME12,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME12,1,May 12 2009,0 - 1 m,Herbaceous,1
HOME12,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME13,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME13,1,May 12 2009,0 - 1 m,Herbaceous,1
HOME13,1,May 13 2013,0 - 1 m,Herbaceous,3
HOME13,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME14,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME14,1,May 12 2009,0 - 1 m,Deciduous,1
HOME14,1,May 22 2022,0 - 1 m,Deciduous,1
HOME14,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME14,1,May 22 2022,1 - 2 m,Deciduous,1
HOME14,1,May 22 2022,1 - 2 m,Herbaceous,1
HOME15,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME15,1,May 12 2009,0 - 1 m,Herbaceous,3
HOME15,1,May 22 2022,0 - 1 m,Deciduous,1
HOME15,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME15,1,May 22 2022,1 - 2 m,Deciduous,1
HOME16,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME16,1,May 22 2022,0 - 1 m,Deciduous,1
HOME16,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME17,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME17,1,May 21 2022,0 - 1 m,Herbaceous,3
HOME18,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME18,1,May 12 2009,0 - 1 m,Deciduous,2
HOME18,1,May 12 2009,0 - 1 m,Herbaceous,1
HOME18,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME19,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME19,1,May 12 2009,0 - 1 m,Herbaceous,2
HOME19,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME2,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME2,0,May 27 2017,1 - 2 m,Herbaceous,1
HOME2,1,May 13 2009,0 - 1 m,Herbaceous,4
HOME2,1,May 13 2009,1 - 2 m,Herbaceous,1
HOME2,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME20,0,May 28 2017,0 - 1 m,Herbaceous,4
HOME20,0,May 28 2017,1 - 2 m,Herbaceous,1
HOME20,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME20,1,May 22 2022,0 - 1 m,Deciduous,1
HOME20,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME21,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME21,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME21,1,May 13 2013,0 - 1 m,Herbaceous,3
HOME21,1,May 13 2013,1 - 2 m,Deciduous,1
HOME21,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME22,1,May 12 2009,0 - 1 m,Deciduous,1
HOME22,1,May 12 2009,0 - 1 m,Herbaceous,3
HOME22,1,May 12 2009,1 - 2 m,Deciduous,1
HOME22,1,May 12 2009,2 - 3 m,Deciduous,1
HOME22,1,May 12 2009,3 - 4 m,Deciduous,1
HOME22,1,May 22 2022,0 - 1 m,Deciduous,1
HOME22,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME22,1,May 22 2022,1 - 2 m,Deciduous,1
HOME22,1,May 22 2022,2 - 3 m,Deciduous,1
HOME22,1,May 22 2022,3 - 4 m,Deciduous,1
HOME22,1,May 22 2022,4 - 5 m,Deciduous,1
HOME22,1,May 27 2017,0 - 1 m,Herbaceous,4
HOME22,1,May 27 2017,2 - 3 m,Deciduous,1
HOME23,0,May 28 2017,0 - 1 m,Herbaceous,4
HOME23,0,May 28 2017,1 - 2 m,Herbaceous,1
HOME23,1,May 13 2013,0 - 1 m,Deciduous,1
HOME23,1,May 13 2013,0 - 1 m,Herbaceous,4
HOME23,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME24,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME24,0,May 27 2017,1 - 2 m,Herbaceous,2
HOME24,1,May 12 2009,0 - 1 m,Herbaceous,2
HOME24,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME25,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME25,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME25,1,May 22 2022,1 - 2 m,Herbaceous,1
HOME26,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME26,1,May 12 2009,0 - 1 m,Herbaceous,2
HOME26,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME27,0,May 28 2017,0 - 1 m,Herbaceous,4
HOME27,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME27,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME28,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME28,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME28,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME29,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME29,1,May 12 2009,0 - 1 m,Herbaceous,4
HOME29,1,May 22 2022,0 - 1 m,Herbaceous,4
HOME3,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME3,1,May 13 2009,0 - 1 m,Herbaceous,4
HOME3,1,May 13 2013,0 - 1 m,Herbaceous,3
HOME3,1,May 21 2022,0 - 1 m,Herbaceous,4
HOME30,0,May 27 2017,0 - 1 m,Herbaceous,4
HOME30,1,May 12 2009,0 - 1 m,Herbaceous,2
HOME30,1,May 22 2022,0 - 1 m,Herbaceous,4
